,Wavelength,Reference,Raw_water_000,Raw_water_001,Raw_water_002,SKY,water_000,water_001,water_002,Avg_Rrs
0,286.9,4416.0,62.0,75.0,55.0,550.0,0.0036393718644519,0.004567054888723953,0.0031398502359977175,0.003782092329724523
1,288.76,4256.0,64.0,63.0,54.0,506.0,0.003989434046265699,0.003915391098116744,0.003249004564776148,0.0037179432363861967
2,290.62,4320.0,63.0,64.0,58.0,544.0,0.0038019463322268928,0.0038748923478106783,0.003437216254307966,0.003704684978115179
3,292.47,4448.0,65.0,71.0,64.0,524.0,0.0038625702438832873,0.004287651341889518,0.0037917233942155824,0.0039806483266627965
4,294.32,4608.0,65.0,68.0,51.0,532.0,0.0037175113191886613,0.003922671988018058,0.0027600948646514787,0.0034667593906193995
5,296.16,4576.0,69.0,66.0,56.0,518.0,0.00403825061375859,0.00383165525493738,0.0031430040588666793,0.0036709699758542165
6,298.0,4256.0,71.0,68.0,67.0,528.0,0.004475155786122844,0.0042530269416759785,0.0041789839935270235,0.0043023889071086155
7,299.84,4480.0,74.0,70.0,55.0,540.0,0.0044455386068632625,0.004164175403897233,0.003109063392774623,0.003906259134511706
8,301.68,4768.0,70.0,64.0,55.0,554.0,0.0038941422627956075,0.0034975900975414724,0.00290276184966027,0.003431498069999116
9,303.51,4608.0,65.0,58.0,73.0,550.0,0.003692892038929134,0.0032141838116605424,0.004239987155807524,0.003715687668799067
10,305.33,4800.0,74.0,67.0,47.0,544.0,0.004143917253283678,0.003684357355105831,0.0023713290745976945,0.003399867894329068
11,307.16,4288.0,70.0,72.0,66.0,570.0,0.0043065367856964624,0.004453517563365284,0.00401257523035882,0.004257543193140189
12,308.98,5280.0,70.0,69.0,69.0,574.0,0.003492655226151643,0.003432972122492182,0.003432972122492182,0.003452866490378669
13,310.8,4608.0,81.0,77.0,53.0,580.0,0.004746050138920035,0.00447250258048084,0.0028312172298456694,0.004016589983082182
14,312.61,4832.0,65.0,65.0,66.0,612.0,0.003440829739053441,0.003440829739053441,0.0035060463755025206,0.003462568617869801
15,314.42,4800.0,74.0,70.0,66.0,616.0,0.004049379217087093,0.0037867735609854658,0.0035241679048838384,0.0037867735609854653
16,316.23,5248.0,84.0,71.0,69.0,650.0,0.004263338776649894,0.003482727451347801,0.003362633401301325,0.0037028998764330064
17,318.04,4896.0,77.0,70.0,62.0,660.0,0.004106431583157799,0.0036558826633755954,0.0031409696121959337,0.003634427952909776
18,319.84,4928.0,69.0,78.0,69.0,698.0,0.0035195978843750564,0.004095113526805571,0.0035195978843750564,0.0037114364318518948
19,321.64,4864.0,81.0,80.0,67.0,734.0,0.004296712281083861,0.004231924701453526,0.0033896861662591625,0.0039727743829321835
20,323.43,5216.0,77.0,79.0,74.0,772.0,0.003719172743009857,0.0038400035663695015,0.00353792650797039,0.003699034272449916
21,325.23,5440.0,78.0,91.0,76.0,832.0,0.0035544447922932023,0.004307505129643457,0.0034385893557777785,0.003766846425904812
22,327.02,5440.0,83.0,85.0,75.0,872.0,0.0037977412089755924,0.003913596645491017,0.003334319462913897,0.0036818857724601685
23,328.81,5504.0,93.0,87.0,80.0,906.0,0.004287190013566101,0.003943665172735484,0.0035428861917664307,0.003924580459356005
24,330.59,5472.0,97.0,85.0,80.0,1010.0,0.004422832102764248,0.0037317645867073345,0.0034438197883502873,0.003866138825940623
25,332.37,5920.0,95.0,94.0,76.0,1062.0,0.003926309431227573,0.0038730785549907563,0.0029149227827280624,0.0035714369229821303
26,334.15,5952.0,102.0,89.0,86.0,1184.0,0.004146628021346663,0.0034583470678544947,0.0032995130016639945,0.003634829363621717
27,335.93,6560.0,97.0,94.0,95.0,1268.0,0.0034414150981318136,0.0032973022380760426,0.0033453398580946332,0.00336135239810083
28,337.71,6560.0,110.0,107.0,97.0,1392.0,0.003946770860727384,0.003802658000671613,0.0033222818004857097,0.003690570220628235
29,339.48,6752.0,116.0,96.0,101.0,1534.0,0.003982022733161879,0.0030485903062603607,0.0032819484129857405,0.0034375204841359933
30,341.25,7008.0,116.0,107.0,107.0,1662.0,0.003721445907357992,0.0033167454099411004,0.0033167454099411004,0.0034516455757467313
31,343.02,7552.0,125.0,124.0,108.0,1804.0,0.003710417628266425,0.003668690034606209,0.0030010485360427493,0.003460052066305128
32,344.78,7680.0,132.0,119.0,114.0,1968.0,0.0038012168720710556,0.003267799133114625,0.0030626384642852287,0.0033772181564903033
33,346.54,7904.0,141.0,127.0,128.0,2144.0,0.0039119737312791,0.0033538038144639002,0.0033936730942364145,0.003553150213326471
34,348.3,8544.0,143.0,130.0,121.0,2322.0,0.0035614047967939795,0.0030819281775073004,0.0027499828256934457,0.003131105266664909
35,350.06,8960.0,154.0,141.0,143.0,2514.0,0.003647873926454569,0.0031906587216347718,0.003260999522376279,0.0033665107234885396
36,351.82,9504.0,153.0,147.0,151.0,2724.0,0.0032666552069611516,0.0030677115280962827,0.0032003406473395286,0.003178235794132321
37,353.57,9888.0,176.0,149.0,154.0,2934.0,0.0037389436376022954,0.002878463939211041,0.0030378120315057177,0.0032184065361063516
38,355.32,10432.0,176.0,160.0,163.0,3136.0,0.0034219289175451313,0.0029386056241065537,0.003029228741626287,0.0031299210944259904
39,357.07,11008.0,184.0,177.0,178.0,3366.0,0.0033402065356763666,0.00313981704519184,0.003168444115261058,0.0032161558987097547
40,358.82,11584.0,199.0,181.0,185.0,3654.0,0.003425480409148851,0.002935815166417916,0.003044629664802568,0.0031353084134564447
41,360.57,12608.0,207.0,193.0,189.0,3942.0,0.0032032557949858396,0.0028533370907895092,0.0027533603181619857,0.0029366510679791117
42,362.31,13312.0,219.0,208.0,209.0,4232.0,0.0031806216304520415,0.0029202253969378075,0.002943897781802738,0.003014914936397529
43,364.05,14272.0,239.0,220.0,223.0,4512.0,0.0032846315079886274,0.002865110140337485,0.002931350356282402,0.003027030668202838
44,365.79,14880.0,246.0,220.0,232.0,4736.0,0.0032037890044398533,0.0026531642416461184,0.002907298747550919,0.0029214173312122967
45,367.53,15328.0,256.0,221.0,233.0,4974.0,0.0032178787024812134,0.00249831727527164,0.002745024050314922,0.0028204066760225918
46,369.27,16320.0,266.0,246.0,248.0,5144.0,0.0031497231340659885,0.002763538345681242,0.002802156824519717,0.002905139434755649
47,371.0,16960.0,283.0,246.0,261.0,5286.0,0.003293966795780412,0.0026064850074011517,0.002885193840527879,0.0029285485479031478
48,372.73,17568.0,284.0,256.0,267.0,5488.0,0.0031254378086849415,0.0026231865538457635,0.0028204995468182974,0.0028563746364496673
49,374.46,18688.0,299.0,271.0,284.0,5746.0,0.0031040528151875567,0.00263190223486785,0.0028511150043019997,0.002862356684785802
50,376.19,19552.0,314.0,285.0,301.0,6104.0,0.0030932453469122946,0.002625841662770691,0.0028837195574695066,0.002867602189050831
51,377.92,21248.0,324.0,300.0,317.0,6436.0,0.0028961765355906876,0.0025402351342481205,0.002792360293532439,0.0027429239877904154
52,379.64,22080.0,352.0,299.0,318.0,6734.0,0.003101601151304655,0.00234518268535975,0.002616351569377735,0.0026877118020140465
53,381.37,23200.0,361.0,330.0,346.0,6944.0,0.0030170673275841443,0.0025959927410763627,0.0028133215599190887,0.0028087938761931987
54,383.09,24672.0,390.0,342.0,350.0,7234.0,0.0031333861651192223,0.00252029903025161,0.002622480219396212,0.0027587218049223484
55,384.81,26240.0,400.0,353.0,381.0,7712.0,0.002951431373942192,0.002386989338723755,0.002723252678853888,0.0026872244638399454
56,386.53,28512.0,435.0,391.0,408.0,8280.0,0.002977523727010875,0.002491216956452306,0.002679108208713571,0.002715949630725584
57,388.25,31232.0,477.0,413.0,442.0,8944.0,0.003007991734004244,0.0023622401206395867,0.0026548463204454473,0.0026750260583630926
58,389.96,34400.0,512.0,448.0,481.0,9726.0,0.0029083271057841155,0.0023220447107665286,0.002624346570697472,0.0026182394624160387
59,391.68,37216.0,541.0,488.0,519.0,10496.0,0.00280342263398947,0.002354644696326543,0.002617137452318066,0.002591734927544693
60,393.39,40768.0,604.0,528.0,578.0,11348.0,0.002914428078195375,0.00232696644562894,0.002713454361791068,0.002651616295205128
61,395.1,46048.0,662.0,586.0,644.0,12686.0,0.002794040234707411,0.002273938692046092,0.002670858290392888,0.0025796124057154636
62,396.81,51776.0,742.0,653.0,723.0,14096.0,0.002800207283511357,0.0022585222543153242,0.002684566659300968,0.002581098732375883
63,398.52,59264.0,862.0,757.0,807.0,16024.0,0.0028794454959264284,0.0023211248852891943,0.0025869918427354963,0.002595854074650373
64,400.23,65408.0,919.0,812.0,884.0,17506.0,0.002740785940125252,0.002225274592225164,0.002572160732868214,0.0025127404217395433
65,401.93,69600.0,975.0,862.0,923.0,18404.0,0.0027479418069172356,0.002236313545891651,0.0025125022531709493,0.0024989192019932785
66,403.64,72416.0,1001.0,895.0,964.0,18820.0,0.0027180207600708633,0.002256749225380643,0.0025570108847544656,0.0025105936234019904
67,405.34,75104.0,1028.0,923.0,990.0,19086.0,0.002711708299297396,0.0022711417160421092,0.002552265154881197,0.002511705056740234
