,Wavelength,Reference,Raw_water_000,Raw_water_001,Raw_water_002,SKY,water_000,water_001,water_002,Avg_Rrs
0,286.9,4224.0,8.0,8.0,8.0,352.0,7.16197243913529e-05,7.16197243913529e-05,7.16197243913529e-05,7.16197243913529e-05
1,288.76,2544.0,52.0,48.0,51.0,1156.0,0.0035773827114221677,0.0030819003414190973,0.0034535121189214002,0.003370931723920888
2,290.62,2608.0,56.0,55.0,51.0,1164.0,0.003953584540327567,0.0038327537169679225,0.0033494304235293444,0.0037119228936082775
3,292.47,2608.0,53.0,52.0,52.0,1172.0,0.0035717591385110905,0.003450928315151446,0.003450928315151446,0.0034912052562713273
4,294.32,2608.0,53.0,54.0,56.0,1180.0,0.003552426206773547,0.0036732570301331916,0.00391491867685248,0.003713533971253073
5,296.16,2688.0,54.0,53.0,56.0,1184.0,0.003554555130804169,0.0034373204629016573,0.0037890244666091938,0.00359363335343834
6,298.0,2704.0,58.0,52.0,54.0,1192.0,0.003981039591315793,0.0032817937614593893,0.0035148757047448573,0.003592569685840013
7,299.84,2704.0,58.0,52.0,53.0,1212.0,0.003934423202658699,0.003235177372802295,0.0033517183444450294,0.0035071063066353415
8,301.68,2736.0,58.0,56.0,54.0,1204.0,0.00390683502410842,0.0036764791854227816,0.0034461233467371435,0.0036764791854227816
9,303.51,2720.0,57.0,55.0,55.0,1216.0,0.00378615566532405,0.0035544447922932023,0.0035544447922932023,0.0036316817499701514
10,305.33,2688.0,58.0,56.0,56.0,1228.0,0.003920327294660007,0.0036858579588549827,0.0036858579588549827,0.003764014404123324
11,307.16,2800.0,60.0,58.0,55.0,1240.0,0.003961593897761692,0.003736503335388868,0.003398867491829633,0.003698988241660064
12,308.98,2800.0,57.0,59.0,56.0,1260.0,0.0035789399417278916,0.0038040305041007146,0.00346639466054148,0.0036164550354566955
13,310.8,2832.0,61.0,59.0,58.0,1284.0,0.003930182954876896,0.0037076357886890766,0.003596362205595167,0.0037447269830537134
14,312.61,2800.0,59.0,59.0,59.0,1292.0,0.0037320015241414112,0.0037320015241414112,0.0037320015241414112,0.0037320015241414112
15,314.42,2864.0,61.0,60.0,56.0,1316.0,0.0038158509023482265,0.003705820599512349,0.0032656993881688395,0.0035957902966764718
16,316.23,2944.0,58.0,60.0,60.0,1348.0,0.0033225324315466756,0.003536613129455611,0.003536613129455611,0.003465252896819299
17,318.04,2928.0,63.0,62.0,64.0,1368.0,0.003835764583386064,0.0037281393144919543,0.003943389852280174,0.003835764583386064
18,319.84,3008.0,66.0,63.0,60.0,1440.0,0.003897179683635852,0.0035828909994716704,0.0032686023153074887,0.0035828909994716704
19,321.64,2944.0,68.0,65.0,64.0,1468.0,0.00413603908360063,0.003814918036737227,0.003707877687782759,0.003886278269373539
