,Wavelength,Reference,Raw_water_000,Raw_water_001,Raw_water_002,SKY,water_000,water_001,water_002,Avg_Rrs
0,286.9,5248.0,96.0,94.0,93.0,916.0,0.004664452903805124,0.004544358853758648,0.0044843118287354105,0.004564374528766395
1,288.76,5024.0,80.0,91.0,82.0,864.0,0.0039340668990511295,0.004624033989127061,0.004059515460883117,0.004205872116353769
2,290.62,5088.0,90.0,88.0,84.0,904.0,0.0044543865063276025,0.004330515913826835,0.0040827747288252995,0.004289225716326579
3,292.47,4800.0,91.0,87.0,87.0,900.0,0.004792553223854698,0.0045299475677530706,0.0045299475677530706,0.004617482786453613
4,294.32,5120.0,87.0,94.0,87.0,908.0,0.004236978132664693,0.004667815537206425,0.004236978132664693,0.00438059060084527
5,296.16,4960.0,89.0,95.0,97.0,912.0,0.0044956394094559215,0.004876841168313123,0.005003908421265523,0.004792129666344856
6,298.0,5024.0,91.0,85.0,92.0,908.0,0.004568836621920987,0.0041924909364250244,0.00463156090283698,0.004464296153727664
7,299.84,5152.0,93.0,92.0,94.0,912.0,0.004572763707334857,0.00451159779364659,0.004633929621023125,0.004572763707334857
8,301.68,5376.0,96.0,94.0,93.0,916.0,0.004553394501333573,0.004436159833431061,0.0043775424994798055,0.004455698944748146
9,303.51,5312.0,97.0,97.0,92.0,920.0,0.004662832357587628,0.004662832357587628,0.004366214523135489,0.004563959746103582
10,305.33,5152.0,100.0,88.0,95.0,916.0,0.004996031830057667,0.004262040865798461,0.004690202261616331,0.004649424985824153
11,307.16,5152.0,90.0,96.0,87.0,996.0,0.004286507231273767,0.0046535027134033706,0.004103009490208965,0.004347673144962034
12,308.98,5504.0,99.0,84.0,97.0,976.0,0.004550559058202908,0.0036917469561263652,0.004436050777926036,0.004226118930751769
13,310.8,5344.0,100.0,99.0,93.0,976.0,0.004745771677333599,0.0046868033413826355,0.00433299332567685,0.004588522781464362
14,312.61,5760.0,94.0,100.0,99.0,1016.0,0.00403099682115998,0.004359253891287013,0.004304544379599175,0.0042315983640153895
