"WMS_53_IRR_000","WMS_53_IRR_000","WMS_53_IRR_000","WMS_53_IRR_001","WMS_53_IRR_001","WMS_53_IRR_001","WMS_53_IRR_002","WMS_53_IRR_002","WMS_53_IRR_002","WMS_53_IRR_003","WMS_53_IRR_003","WMS_53_IRR_003","WMS_53_PANEL_000","WMS_53_PANEL_000","WMS_53_PANEL_000","WMS_53_PANEL_001","WMS_53_PANEL_001","WMS_53_PANEL_001","WMS_53_PANEL_002","WMS_53_PANEL_002","WMS_53_PANEL_002","WMS_53_PANEL_003","WMS_53_PANEL_003","WMS_53_PANEL_003","WMS_53_WATER_000","WMS_53_WATER_000","WMS_53_WATER_000","WMS_53_WATER_001","WMS_53_WATER_001","WMS_53_WATER_001","WMS_53_WATER_002","WMS_53_WATER_002","WMS_53_WATER_002","WMS_53_WATER_003","WMS_53_WATER_003","WMS_53_WATER_003"
407.04,532738.5,510924.99,407.04,532738.5,488359.3,407.04,532738.5,476512.3,407.04,532738.5,502274.81,407.04,112235.44,44038.78,407.04,112235.44,22283.76,407.04,112235.44,7608.09,407.04,112235.44,66163.92,407.04,38480,522,407.04,38480,498,407.04,38480,558,407.04,38480,18756
408.74,549512.99,526925.19,408.74,549512.99,503967.1,408.74,549512.99,491006.89,408.74,549512.99,518408.48,408.74,115112.65,46620.05,408.74,115112.65,23177.78,408.74,115112.65,7808.34,408.74,115112.65,67170.13,408.74,40336,546,408.74,40336,521,408.74,40336,581,408.74,40336,19418
410.44,565591.96,541134.91,410.44,565591.96,518127.17,410.44,565591.96,504358.75,410.44,565591.96,532620.23,410.44,118797.38,49435.04,410.44,118797.38,24193.41,410.44,118797.38,8078.56,410.44,118797.38,68697.35,410.44,42552,576,410.44,42552,548,410.44,42552,615,410.44,42552,20204
412.14,585821.44,560659.12,412.14,585821.44,536205.59,412.14,585821.44,522206.83,412.14,585821.44,551621.94,412.14,122691.46,52305.19,412.14,122691.46,25205.6,412.14,122691.46,8352.31,412.14,122691.46,70419.31,412.14,44960,610,412.14,44960,579,412.14,44960,647,412.14,44960,21166
413.84,599580.83,574338.96,413.84,599580.83,549269.98,413.84,599580.83,535265.93,413.84,599580.83,564830.04,413.84,125876.84,54700.97,413.84,125876.84,26052.95,413.84,125876.84,8557.79,413.84,125876.84,71741.18,413.84,47224,642,413.84,47224,611,413.84,47224,677,413.84,47224,21992
415.53,612315.55,585890.72,415.53,612315.55,559802.51,415.53,612315.55,545664.38,415.53,612315.55,575960.37,415.53,127325.79,56114.96,415.53,127325.79,26490.64,415.53,127325.79,8656.7,415.53,127325.79,72043.7,415.53,49456,668,415.53,49456,637,415.53,49456,709,415.53,49456,22802
417.23,619316.02,592481.72,417.23,619316.02,566465.54,417.23,619316.02,551739.4,417.23,619316.02,582827.92,417.23,128432.61,57301.32,417.23,128432.61,26820.82,417.23,128432.61,8717.02,417.23,128432.61,72111.92,417.23,51376,695,417.23,51376,659,417.23,51376,739,417.23,51376,23462
418.92,622679.83,595392.97,418.92,622679.83,569375.26,418.92,622679.83,554938.61,418.92,622679.83,586508.87,418.92,128155.47,57664.11,418.92,128155.47,26824.15,418.92,128155.47,8692.02,418.92,128155.47,71431.96,418.92,53208,717,418.92,53208,683,418.92,53208,765,418.92,53208,24060
420.61,626198.86,598576.98,420.61,626198.86,573115.47,420.61,626198.86,557529.93,420.61,626198.86,589163.93,420.61,128773.48,58313.6,420.61,128773.48,26981.7,420.61,128773.48,8719.43,420.61,128773.48,71259.48,420.61,54792,741,420.61,54792,704,420.61,54792,785,420.61,54792,24534
422.3,624053,597678.16,422.3,624053,571000.16,422.3,624053,555842.2,422.3,624053,587522.33,422.3,127891.16,58108.54,422.3,127891.16,26841.99,422.3,127891.16,8640.98,422.3,127891.16,70198.89,422.3,55376,748,422.3,55376,715,422.3,55376,795,422.3,55376,24552
423.99,624644.76,597091.29,423.99,624644.76,570580.37,423.99,624644.76,555984.48,423.99,624644.76,587112.46,423.99,127154.32,57976.34,423.99,127154.32,26734.96,423.99,127154.32,8573.67,423.99,127154.32,69154.99,423.99,56072,762,423.99,56072,722,423.99,56072,806,423.99,56072,24536
425.68,627173.6,598987.68,425.68,627173.6,572277.47,425.68,627173.6,557668.01,425.68,627173.6,589100.48,425.68,126565.18,57803.14,425.68,126565.18,26622.27,425.68,126565.18,8515.48,425.68,126565.18,68173.97,425.68,56312,763,425.68,56312,729,425.68,56312,811,425.68,56312,24304
427.37,623441.08,595752.02,427.37,623441.08,569228.82,427.37,623441.08,553781.23,427.37,623441.08,585842.25,427.37,126410.66,58004.89,427.37,126410.66,26656.79,427.37,126410.66,8473.44,427.37,126410.66,67287.49,427.37,56424,767,427.37,56424,729,427.37,56424,816,427.37,56424,23972
429.06,624040.01,596123.96,429.06,624040.01,569225.68,429.06,624040.01,554104.49,429.06,624040.01,586091.63,429.06,126050.39,57958.57,429.06,126050.39,26640.49,429.06,126050.39,8448.14,429.06,126050.39,66291.36,429.06,56576,772,429.06,56576,734,429.06,56576,817,429.06,56576,23636
430.74,644916.09,616278.87,430.74,644916.09,588509.44,430.74,644916.09,572744.5,430.74,644916.09,605431.43,430.74,131926.86,60832.64,430.74,131926.86,27967.74,430.74,131926.86,8839.6,430.74,131926.86,68385.05,430.74,59664,810,430.74,59664,774,430.74,59664,864,430.74,59664,24486
432.43,690495.55,659193.85,432.43,690495.55,629464.38,432.43,690495.55,613027.41,432.43,690495.55,648474.09,432.43,140647.27,64839.93,432.43,140647.27,29834.41,432.43,140647.27,9411.17,432.43,140647.27,72158.98,432.43,64024,871,432.43,64024,829,432.43,64024,925,432.43,64024,25934
434.11,717220.57,685024.02,434.11,717220.57,654239.6,434.11,717220.57,636587.98,434.11,717220.57,674009.41,434.11,145914.24,67418.31,434.11,145914.24,31023.53,434.11,145914.24,9763.48,434.11,145914.24,73997.85,434.11,67240,917,434.11,67240,872,434.11,67240,972,434.11,67240,26858
435.79,745272.23,711257.95,435.79,745272.23,679317.71,435.79,745272.23,660236.53,435.79,745272.23,699505.05,435.79,150704.67,69736.76,435.79,150704.67,32060.59,435.79,150704.67,10075.63,435.79,150704.67,75490.56,435.79,70896,967,435.79,70896,920,435.79,70896,1027,435.79,70896,27908
437.47,754776.11,720713.86,437.47,754776.11,688003.3,437.47,754776.11,668944.66,437.47,754776.11,707737.77,437.47,152345.83,70439.47,437.47,152345.83,32471.23,437.47,152345.83,10183.41,437.47,152345.83,75400.29,437.47,73352,1006,437.47,73352,959,437.47,73352,1067,437.47,73352,28434
439.15,771134.87,736137.11,439.15,771134.87,702455.06,439.15,771134.87,683772.04,439.15,771134.87,723901.05,439.15,156534.3,72440.06,439.15,156534.3,33372.23,439.15,156534.3,10466.58,439.15,156534.3,76528.89,439.15,77464,1069,439.15,77464,1010,439.15,77464,1130,439.15,77464,29580
440.83,804083.55,767604.36,440.83,804083.55,732538.1,440.83,804083.55,711857.99,440.83,804083.55,754759.57,440.83,163116.58,75356.35,440.83,163116.58,34778.31,440.83,163116.58,10901.65,440.83,163116.58,78931.92,440.83,82512,1141,440.83,82512,1083,440.83,82512,1207,440.83,82512,31128
442.51,828785.29,790965.72,442.51,828785.29,754144.69,442.51,828785.29,734049.14,442.51,828785.29,777111.03,442.51,167645.54,77310.89,442.51,167645.54,35732.95,442.51,167645.54,11189.84,442.51,167645.54,80390.3,442.51,87000,1209,442.51,87000,1148,442.51,87000,1282,442.51,87000,32442
444.19,841993.76,803682.74,444.19,841993.76,766341.62,444.19,841993.76,745488.79,444.19,841993.76,789376.73,444.19,169581.31,78111.29,444.19,169581.31,36134.85,444.19,169581.31,11300.47,444.19,169581.31,80670.32,444.19,90680,1266,444.19,90680,1206,444.19,90680,1342,444.19,90680,33466
445.86,857517.46,818156.78,445.86,857517.46,779744.55,445.86,857517.46,758285.87,445.86,857517.46,803811.48,445.86,172176.08,79128.36,445.86,172176.08,36647.64,445.86,172176.08,11453.08,445.86,172176.08,81229.61,445.86,94656,1331,445.86,94656,1265,445.86,94656,1411,445.86,94656,34578
447.54,877118.26,837265.04,447.54,877118.26,798570.35,447.54,877118.26,776094.99,447.54,877118.26,822667.65,447.54,176196.91,80789.68,447.54,176196.91,37464.77,447.54,176196.91,11698.41,447.54,176196.91,82602.31,447.54,98696,1398,447.54,98696,1328,447.54,98696,1476,447.54,98696,35746
449.21,889773.56,848600.35,449.21,889773.56,809019.47,449.21,889773.56,786726.79,449.21,889773.56,833928.13,449.21,178153.22,81484.49,449.21,178153.22,37845.91,449.21,178153.22,11793.24,449.21,178153.22,82943.41,449.21,101368,1445,449.21,101368,1376,449.21,101368,1524,449.21,101368,36378
450.89,897962.57,856412.18,450.89,897962.57,816103.79,450.89,897962.57,793522.06,450.89,897962.57,841282.42,450.89,177608.83,81084.46,450.89,177608.83,37689.05,450.89,177608.83,11725.8,450.89,177608.83,82123.27,450.89,101848,1462,450.89,101848,1384,450.89,101848,1549,450.89,101848,36216
452.56,890037.87,848895.03,452.56,890037.87,808879.4,452.56,890037.87,786335.38,452.56,890037.87,833452.38,452.56,175998.9,80274.71,452.56,175998.9,37330.3,452.56,175998.9,11588.88,452.56,175998.9,80701.1,452.56,101096,1463,452.56,101096,1389,452.56,101096,1543,452.56,101096,35530
454.23,894749.96,853047.89,454.23,894749.96,812911.03,454.23,894749.96,789879.86,454.23,894749.96,837619.23,454.23,178452.58,81253.18,454.23,178452.58,37849.16,454.23,178452.58,11716.06,454.23,178452.58,81078.92,454.23,102448,1491,454.23,102448,1417,454.23,102448,1575,454.23,102448,35568
455.9,915667.54,872961.05,455.9,915667.54,831375.46,455.9,915667.54,808733.17,455.9,915667.54,857156.28,455.9,181301.56,82563.69,455.9,181301.56,38433.23,455.9,181301.56,11876.35,455.9,181301.56,81663.94,455.9,104184,1526,455.9,104184,1456,455.9,104184,1615,455.9,104184,35748
457.57,922009.04,878607.29,457.57,922009.04,837097.41,457.57,922009.04,813282.09,457.57,922009.04,862804.6,457.57,182420.22,82987.88,457.57,182420.22,38665.77,457.57,182420.22,11918.7,457.57,182420.22,81446.21,457.57,105168,1555,457.57,105168,1475,457.57,105168,1640,457.57,105168,35666
459.24,924467.43,881114.16,459.24,924467.43,839407.21,459.24,924467.43,815261.08,459.24,924467.43,864870.4,459.24,183919.39,83708.25,459.24,183919.39,38985.43,459.24,183919.39,11996.19,459.24,183919.39,81362.74,459.24,107136,1597,459.24,107136,1517,459.24,107136,1687,459.24,107136,35858
460.91,935934.87,892262.23,460.91,935934.87,849778.7,460.91,935934.87,825780.37,460.91,935934.87,875722.84,460.91,185802.66,84519.88,460.91,185802.66,39383.14,460.91,185802.66,12093.29,460.91,185802.66,81432.16,460.91,109912,1651,460.91,109912,1567,460.91,109912,1742,460.91,109912,36374
462.58,940122.2,896351.11,462.58,940122.2,853642.43,462.58,940122.2,828994.63,462.58,940122.2,879352.63,462.58,185967.67,84603.78,462.58,185967.67,39425.72,462.58,185967.67,12098.65,462.58,185967.67,80815.4,462.58,111816,1695,462.58,111816,1614,462.58,111816,1789,462.58,111816,36592
464.24,933654.25,889312.93,464.24,933654.25,847147.23,464.24,933654.25,823215.35,464.24,933654.25,873358.34,464.24,185120.71,84254.68,464.24,185120.71,39235.66,464.24,185120.71,12027.59,464.24,185120.71,79659.27,464.24,113848,1743,464.24,113848,1659,464.24,113848,1840,464.24,113848,36800
465.91,934078.98,889877.11,465.91,934078.98,847386.94,465.91,934078.98,823221.91,465.91,934078.98,873968.47,465.91,185448.78,84472.72,465.91,185448.78,39324.96,465.91,185448.78,12045.56,465.91,185448.78,79061.21,465.91,117280,1814,465.91,117280,1727,465.91,117280,1917,465.91,117280,37448
467.57,939797.16,895425.71,467.57,939797.16,852224.49,467.57,939797.16,828039.61,467.57,939797.16,878749.84,467.57,186772.56,85040.48,467.57,186772.56,39597.01,467.57,186772.56,12145.05,467.57,186772.56,78832.94,467.57,121896,1905,467.57,121896,1810,467.57,121896,2010,467.57,121896,38454
469.24,946548.76,901817.26,469.24,946548.76,858126.03,469.24,946548.76,833632.46,469.24,946548.76,885078.41,469.24,187315.42,85305.72,469.24,187315.42,39725.11,469.24,187315.42,12198.46,469.24,187315.42,78287.01,469.24,126432,2003,469.24,126432,1904,469.24,126432,2111,469.24,126432,39462
470.9,952918.94,907655.29,470.9,952918.94,863674.42,470.9,952918.94,839393.31,470.9,952918.94,890612.7,470.9,189398.88,86206.3,470.9,189398.88,40149.14,470.9,189398.88,12357.55,470.9,189398.88,78270.9,470.9,131624,2107,470.9,131624,2002,470.9,131624,2219,470.9,131624,40596
472.56,963526.53,917601.69,472.56,963526.53,873377.76,472.56,963526.53,848043,472.56,963526.53,900682.01,472.56,189893.57,86391.57,472.56,189893.57,40237.68,472.56,189893.57,12431.8,472.56,189893.57,77658.12,472.56,135520,2194,472.56,135520,2084,472.56,135520,2311,472.56,135520,41358
474.22,966555.32,920223.85,474.22,966555.32,875559.6,474.22,966555.32,850726.63,474.22,966555.32,903200.54,474.22,189772.04,86248.74,474.22,189772.04,40184.2,474.22,189772.04,12464.01,474.22,189772.04,76743.23,474.22,138168,2261,474.22,138168,2150,474.22,138168,2377,474.22,138168,41650
475.88,964257.09,918052.2,475.88,964257.09,873401.87,475.88,964257.09,848097.14,475.88,964257.09,901038.44,475.88,189489.24,86105.16,475.88,189489.24,40118.95,475.88,189489.24,12495.77,475.88,189489.24,75829.1,475.88,139768,2311,475.88,139768,2193,475.88,139768,2433,475.88,139768,41624
477.54,973834.12,927530.73,477.54,973834.12,882174.08,477.54,973834.12,856526.48,477.54,973834.12,909801.19,477.54,190447.51,86449.06,477.54,190447.51,40295.93,477.54,190447.51,12604.61,477.54,190447.51,75616.58,477.54,141008,2351,477.54,141008,2234,477.54,141008,2473,477.54,141008,41548
479.2,974398.08,927516.25,479.2,974398.08,882277.89,479.2,974398.08,856501.53,479.2,974398.08,910043.69,479.2,189832.36,86116.78,479.2,189832.36,40186.71,479.2,189832.36,12613.87,479.2,189832.36,74912.21,479.2,139576,2348,479.2,139576,2233,479.2,139576,2469,479.2,139576,40736
480.86,963657.66,916782.71,480.86,963657.66,872277.84,480.86,963657.66,846996.97,480.86,963657.66,899489.89,480.86,186677.58,84594.83,480.86,186677.58,39503.66,480.86,186677.58,12435.92,480.86,186677.58,73102.45,480.86,135384,2299,480.86,135384,2184,480.86,135384,2408,480.86,135384,39080
482.52,937043.93,891671.46,482.52,937043.93,848170.94,482.52,937043.93,823122.49,482.52,937043.93,874823.93,482.52,181268.75,82061.95,482.52,181268.75,38336.2,482.52,181268.75,12101.91,482.52,181268.75,70373.06,482.52,128944,2207,482.52,128944,2100,482.52,128944,2318,482.52,128944,36762
484.17,913176.03,868648.59,484.17,913176.03,826211.21,484.17,913176.03,801948.3,484.17,913176.03,852291.57,484.17,175226.67,79257.42,484.17,175226.67,37047.69,484.17,175226.67,11702.99,484.17,175226.67,67365.86,484.17,122248,2111,484.17,122248,2003,484.17,122248,2211,484.17,122248,34318
485.83,895498.66,851932.87,485.83,895498.66,810213.08,485.83,895498.66,786491.87,485.83,895498.66,835411.09,485.83,174034.61,78636.89,485.83,174034.61,36800.72,485.83,174034.61,11624.99,485.83,174034.61,66021.29,485.83,119416,2080,485.83,119416,1974,485.83,119416,2180,485.83,119416,32890
487.49,930521.19,885182.35,487.49,930521.19,841619.68,487.49,930521.19,817033.87,487.49,930521.19,868542.53,487.49,181994.2,82263.18,487.49,181994.2,38502.28,487.49,181994.2,12163.58,487.49,181994.2,68237.17,487.49,123000,2156,487.49,123000,2048,487.49,123000,2261,487.49,123000,33406
489.14,956950.53,910336.36,489.14,956950.53,865316.63,489.14,956950.53,840086.83,489.14,956950.53,892797.42,489.14,186713.4,84402.84,489.14,186713.4,39498.72,489.14,186713.4,12474.73,489.14,186713.4,69406.2,489.14,125344,2213,489.14,125344,2106,489.14,125344,2321,489.14,125344,33644
490.79,966575.29,919393.44,490.79,966575.29,873610.26,490.79,966575.29,848340.92,490.79,966575.29,901770.18,490.79,188143.44,84953.02,490.79,188143.44,39793.46,490.79,188143.44,12553.49,490.79,188143.44,69343.67,490.79,126656,2259,490.79,126656,2145,490.79,126656,2369,490.79,126656,33588
492.45,975990.42,928136.94,492.45,975990.42,882487.85,492.45,975990.42,856586.36,492.45,975990.42,910226.33,492.45,191054.07,86245.54,492.45,191054.07,40422.7,492.45,191054.07,12733.42,492.45,191054.07,69731.72,492.45,130496,2347,492.45,130496,2234,492.45,130496,2463,492.45,130496,34156
494.1,987684.47,939493.8,494.1,987684.47,892649.23,494.1,987684.47,866265.51,494.1,987684.47,921007.25,494.1,193427.37,87307.03,494.1,193427.37,40956.19,494.1,193427.37,12883.93,494.1,193427.37,70044.74,494.1,134800,2449,494.1,134800,2330,494.1,134800,2570,494.1,134800,34918
495.75,986449.19,938159.64,495.75,986449.19,891439.06,495.75,986449.19,864853.66,495.75,986449.19,920116.43,495.75,192553.63,86917.13,495.75,192553.63,40781.5,495.75,192553.63,12817.21,495.75,192553.63,69187.66,495.75,138248,2541,495.75,138248,2418,495.75,138248,2662,495.75,138248,35452
497.4,970348.52,922609.9,497.4,970348.52,876723.57,497.4,970348.52,850707.29,497.4,970348.52,904844.74,497.4,189407,85513.24,497.4,189407,40113.8,497.4,189407,12590.16,497.4,189407,67507.1,497.4,140760,2620,497.4,140760,2488,497.4,140760,2741,497.4,140760,35726
499.05,957567.41,910261.1,499.05,957567.41,865145.64,499.05,957567.41,839585.63,499.05,957567.41,892977.66,499.05,187182.58,84492.95,499.05,187182.58,39659.96,499.05,187182.58,12426.54,499.05,187182.58,66092.79,499.05,144096,2714,499.05,144096,2579,499.05,144096,2843,499.05,144096,36162
500.7,949979.12,903281.92,500.7,949979.12,858227.33,500.7,949979.12,832727.69,500.7,949979.12,885995.35,500.7,185744.64,83868.05,500.7,185744.64,39380.15,500.7,185744.64,12322.24,500.7,185744.64,64877.65,500.7,148672,2836,500.7,148672,2699,500.7,148672,2969,500.7,148672,36850
502.35,960468.4,913291.74,502.35,960468.4,867475.95,502.35,960468.4,841770.72,502.35,960468.4,895298.08,502.35,187907.16,84805.01,502.35,187907.16,39842.4,502.35,187907.16,12449.04,502.35,187907.16,64914.97,502.35,155504,3000,502.35,155504,2854,502.35,155504,3141,502.35,155504,38132
503.99,967744.05,919452.4,503.99,967744.05,873733.37,503.99,967744.05,847786.71,503.99,967744.05,902252.64,503.99,188961.7,85301.94,503.99,188961.7,40080.29,503.99,188961.7,12513.29,503.99,188961.7,64755.89,503.99,161112,3148,503.99,161112,2997,503.99,161112,3291,503.99,161112,39152
505.64,973467.62,925573.33,505.64,973467.62,879043.35,505.64,973467.62,852762.52,505.64,973467.62,907550.14,505.64,188771.02,85155.02,505.64,188771.02,40040.55,505.64,188771.02,12487.4,505.64,188771.02,64308.4,505.64,164800,3259,505.64,164800,3099,505.64,164800,3411,505.64,164800,39770
507.29,966665.09,918829.97,507.29,966665.09,872549.32,507.29,966665.09,846406.05,507.29,966665.09,901165.6,507.29,187204.74,84467.48,507.29,187204.74,39724.2,507.29,187204.74,12367.25,507.29,187204.74,63404.15,507.29,166064,3322,507.29,166064,3158,507.29,166064,3475,507.29,166064,39748
508.93,967107.04,919506.58,508.93,967107.04,873094.39,508.93,967107.04,847162.28,508.93,967107.04,901403.03,508.93,186778.02,84280.25,508.93,186778.02,39642.71,508.93,186778.02,12323.35,508.93,186778.02,62926.55,508.93,167352,3386,508.93,167352,3225,508.93,167352,3538,508.93,167352,39774
510.58,960502.03,912396.63,510.58,960502.03,866455.63,510.58,960502.03,840692.37,510.58,960502.03,895011.67,510.58,184566.99,83227.79,510.58,184566.99,39192.29,510.58,184566.99,12166.74,510.58,184566.99,61847.67,510.58,165656,3392,510.58,165656,3226,510.58,165656,3544,510.58,165656,39094
512.22,944845.11,897855.71,512.22,944845.11,852411.55,512.22,944845.11,826774.59,512.22,944845.11,879944.95,512.22,180291.06,81265.52,512.22,180291.06,38289.81,512.22,180291.06,11863.21,512.22,180291.06,60083.88,512.22,160616,3331,512.22,160616,3170,512.22,160616,3477,512.22,160616,37626
513.86,915159.5,869770.88,513.86,915159.5,825731.85,513.86,915159.5,800658.01,513.86,915159.5,852226.3,513.86,174736.73,78731.67,513.86,174736.73,37123.21,513.86,174736.73,11486.99,513.86,174736.73,57908.63,513.86,153680,3229,513.86,153680,3074,513.86,153680,3373,513.86,153680,35706
515.51,888072.94,843784.89,515.51,888072.94,800797.3,515.51,888072.94,776810.95,515.51,888072.94,827023.34,515.51,168454.69,75875.05,515.51,168454.69,35781.17,515.51,168454.69,11052.53,515.51,168454.69,55554.97,515.51,145416,3096,515.51,145416,2951,515.51,145416,3238,515.51,145416,33482
517.15,878581.83,834531.2,517.15,878581.83,792395.81,517.15,878581.83,768307.92,517.15,878581.83,818325.28,517.15,169016.43,76078.93,517.15,169016.43,35912.56,517.15,169016.43,11072.61,517.15,169016.43,55230.9,517.15,142936,3093,517.15,142936,2946,517.15,142936,3228,517.15,142936,32432
518.79,915768.56,869807.68,518.79,915768.56,825646.25,518.79,915768.56,800978.84,518.79,915768.56,852787.91,518.79,176427.1,79487.93,518.79,176427.1,37525.16,518.79,176427.1,11545.25,518.79,176427.1,57165.29,518.79,146576,3214,518.79,146576,3062,518.79,146576,3352,518.79,146576,32894
520.43,944577.65,897169.94,520.43,944577.65,851436.34,520.43,944577.65,825944.24,520.43,944577.65,879591.8,520.43,181146.07,81575.04,520.43,181146.07,38526.62,520.43,181146.07,11839.33,520.43,181146.07,58299.39,520.43,148048,3287,520.43,148048,3128,520.43,148048,3432,520.43,148048,32930
522.07,958973.53,910844.47,522.07,958973.53,864711.18,522.07,958973.53,838305.45,522.07,958973.53,892652.14,522.07,183668.69,82696.52,522.07,183668.69,39049.71,522.07,183668.69,11979.62,522.07,183668.69,58627.1,522.07,148512,3338,522.07,148512,3182,522.07,148512,3489,522.07,148512,32670
523.71,958130.21,910035.17,523.71,958130.21,863402.21,523.71,958130.21,837392.42,523.71,958130.21,891874.48,523.71,183595.75,82639.19,523.71,183595.75,39072.4,523.71,183595.75,11968.32,523.71,183595.75,58195.46,523.71,147864,3371,523.71,147864,3212,523.71,147864,3517,523.71,147864,32222
525.34,947754.81,899980.44,525.34,947754.81,854196.66,525.34,947754.81,828012.63,525.34,947754.81,882141.61,525.34,181464.38,81629.67,525.34,181464.38,38625.3,525.34,181464.38,11800.89,525.34,181464.38,57089.89,525.34,146448,3385,525.34,146448,3220,525.34,146448,3527,525.34,146448,31542
526.98,961241.81,913126.76,526.98,961241.81,866222.16,526.98,961241.81,840046.36,526.98,961241.81,894894.49,526.98,186351.71,83845.56,526.98,186351.71,39683,526.98,186351.71,12107.78,526.98,186351.71,57992.76,526.98,152096,3561,526.98,152096,3393,526.98,152096,3717,526.98,152096,32274
528.62,995653.72,945100.13,528.62,995653.72,897066.81,528.62,995653.72,869640.37,528.62,995653.72,926346.38,528.62,192301.58,86471.78,528.62,192301.58,40960.98,528.62,192301.58,12482.07,528.62,192301.58,59372.56,528.62,159816,3788,528.62,159816,3607,528.62,159816,3953,528.62,159816,33586
530.25,991596.02,941489.16,530.25,991596.02,893187.3,530.25,991596.02,866112.26,530.25,991596.02,922644.93,530.25,190961.9,85875.38,530.25,190961.9,40689.73,530.25,190961.9,12385.68,530.25,190961.9,58546.74,530.25,162768,3901,530.25,162768,3716,530.25,162768,4068,530.25,162768,33896
531.89,981383.47,932135.41,531.89,981383.47,884641.19,531.89,981383.47,857281.15,531.89,981383.47,913334.15,531.89,189126.35,85041.04,531.89,189126.35,40321.1,531.89,189126.35,12250.69,531.89,189126.35,57480.83,531.89,165856,4029,531.89,165856,3835,531.89,165856,4202,531.89,165856,34116
533.52,989525.46,939368.63,533.52,989525.46,891185.41,533.52,989525.46,864031.31,533.52,989525.46,920653.4,533.52,191479.94,86132.85,533.52,191479.94,40860.19,533.52,191479.94,12404.6,533.52,191479.94,57663.46,533.52,172880,4242,533.52,172880,4043,533.52,172880,4423,533.52,172880,35146
535.16,991968.73,941729.93,535.16,991968.73,893207.57,535.16,991968.73,865942.62,535.16,991968.73,923113.18,535.16,191288,86043.84,535.16,191288,40843.12,535.16,191288,12387.91,535.16,191288,57142.82,535.16,177816,4417,535.16,177816,4208,535.16,177816,4602,535.16,177816,35802
536.79,980136.76,930529.11,536.79,980136.76,882656.43,536.79,980136.76,855732.07,536.79,980136.76,911829.85,536.79,188432.2,84723.21,536.79,188432.2,40260.04,536.79,188432.2,12204.06,536.79,188432.2,55809.87,536.79,180152,4524,536.79,180152,4309,536.79,180152,4711,536.79,180152,35904
538.42,961563.31,912858.31,538.42,961563.31,865908.45,538.42,961563.31,839330.69,538.42,961563.31,894304.02,538.42,184375.72,82866.92,538.42,184375.72,39413.71,538.42,184375.72,11935.17,538.42,184375.72,54096.63,538.42,180736,4592,538.42,180736,4371,538.42,180736,4780,538.42,180736,35644
540.05,951345.38,903157.32,540.05,951345.38,856628.8,540.05,951345.38,830260.59,540.05,951345.38,884840.94,540.05,182827.21,82179.61,540.05,182827.21,39100.12,540.05,182827.21,11831.18,540.05,182827.21,53054.95,540.05,182960,4697,540.05,182960,4479,540.05,182960,4889,540.05,182960,35624
541.68,960338.38,911405.87,541.68,960338.38,864353.05,541.68,960338.38,837855.52,541.68,960338.38,893397.25,541.68,184449.62,82936.75,541.68,184449.62,39480.42,541.68,184449.62,11936.96,541.68,184449.62,53060.01,541.68,187112,4862,541.68,187112,4633,541.68,187112,5052,541.68,187112,36074
543.31,967379.36,918493.91,543.31,967379.36,871049.81,543.31,967379.36,844024.68,543.31,967379.36,899816.55,543.31,185275.02,83346.96,543.31,185275.02,39667.57,543.31,185275.02,11986.76,543.31,185275.02,52894.82,543.31,189712,4983,543.31,189712,4748,543.31,189712,5181,543.31,189712,36272
544.94,966860.59,917701.23,544.94,966860.59,870216.39,544.94,966860.59,843543.55,544.94,966860.59,899281.42,544.94,184300.5,82867.68,544.94,184300.5,39476.21,544.94,184300.5,11907.58,544.94,184300.5,52297.89,544.94,189464,5028,544.94,189464,4797,544.94,189464,5230,544.94,189464,35982
546.57,961362.61,912155.48,546.57,961362.61,865041,546.57,961362.61,838195.31,546.57,961362.61,893680.38,546.57,182837.93,82185.18,546.57,182837.93,39189.97,546.57,182837.93,11804.35,546.57,182837.93,51631.9,546.57,187824,5045,546.57,187824,4810,546.57,187824,5246,546.57,187824,35422
548.2,961854.88,912587.53,548.2,961854.88,865483.14,548.2,961854.88,838746.59,548.2,961854.88,894262.48,548.2,182790.95,82162.29,548.2,182790.95,39196.24,548.2,182790.95,11795.92,548.2,182790.95,51366.7,548.2,186848,5074,548.2,186848,4840,548.2,186848,5271,548.2,186848,34990
549.83,961624.42,912727.24,549.83,961624.42,865286.05,549.83,961624.42,838653.46,549.83,961624.42,894041.96,549.83,182225.39,81908.77,549.83,182225.39,39088.89,549.83,182225.39,11746.85,549.83,182225.39,50981.93,549.83,184200,5057,549.83,184200,4823,549.83,184200,5257,549.83,184200,34266
551.45,958969.04,910185.98,551.45,958969.04,862881.19,551.45,958969.04,836333.84,551.45,958969.04,891645.95,551.45,181610,81606.01,551.45,181610,38971.16,551.45,181610,11690.3,551.45,181610,50550.5,551.45,180568,5024,551.45,180568,4789,551.45,180568,5218,551.45,180568,33354
553.08,962002.04,912900.44,553.08,962002.04,865243,553.08,962002.04,838557.35,553.08,962002.04,894063.51,553.08,182010.6,81820.57,553.08,182010.6,39078.9,553.08,182010.6,11712.77,553.08,182010.6,50374.96,553.08,177392,4996,553.08,177392,4764,553.08,177392,5195,553.08,177392,32470
