,Wavelength,Reference,Raw_water_000,Raw_water_001,Raw_water_002,SKY,water_000,water_001,water_002,Avg_Rrs
0,286.9,3936.0,140.0,125.0,139.0,516.0,0.010382530940017997,0.009181590439553237,0.010302468239987012,0.009955529873186082
1,288.76,3888.0,135.0,140.0,128.0,478.0,0.01016705354981115,0.010572309191943291,0.009599695650826153,0.010113019464193532
2,290.62,3808.0,129.0,140.0,138.0,492.0,0.009860952725127072,0.010771245440605403,0.010605737674154797,0.010412645279962425
3,292.47,3856.0,132.0,139.0,132.0,504.0,0.009963759831507386,0.010535826094799312,0.009963759831507386,0.010154448585938029
4,294.32,3968.0,137.0,138.0,144.0,498.0,0.010089139884420582,0.010168556917515833,0.010645059116087334,0.010300918639341251
5,296.16,4032.0,142.0,146.0,131.0,486.0,0.010338534580096207,0.010651160361169573,0.009478813682144451,0.010156169541136744
6,298.0,3920.0,139.0,140.0,140.0,504.0,0.010363812607537283,0.010444202094099004,0.010444202094099004,0.01041740559857843
7,299.84,3936.0,137.0,142.0,147.0,502.0,0.010164760395933718,0.01056507389608864,0.010965387396243559,0.01056507389608864
8,301.68,4064.0,139.0,154.0,143.0,498.0,0.010005895825793499,0.011169011428605824,0.010316059986543452,0.010496989080314259
9,303.51,4080.0,144.0,136.0,141.0,526.0,0.010309589110719178,0.009691693449303585,0.010077878237688331,0.010026386932570365
10,305.33,4064.0,143.0,148.0,139.0,534.0,0.01026023043760846,0.010647935638545903,0.009950066276858507,0.010286077451004289
11,307.16,4144.0,137.0,152.0,146.0,524.0,0.009621100659260006,0.010761762292906072,0.010305497639447646,0.010229453530537906
12,308.98,4128.0,154.0,155.0,146.0,552.0,0.010913402498921115,0.01098974135243903,0.010302691670777797,0.010735278507379315
13,310.8,4160.0,158.0,148.0,144.0,558.0,0.01112336957941239,0.010365853263734619,0.01006284673746351,0.010517356526870173
14,312.61,4112.0,144.0,162.0,157.0,574.0,0.010155788389082002,0.01153523444253413,0.011152054983241871,0.010947692604952666
