WMS_48_IRR_000,WMS_48_IRR_000,WMS_48_IRR_000,WMS_48_IRR_001,WMS_48_IRR_001,WMS_48_IRR_001,WMS_48_IRR_002,WMS_48_IRR_002,WMS_48_IRR_002,WMS_48_IRR_003,WMS_48_IRR_003,WMS_48_IRR_003,WMS_48_PANEL_000,WMS_48_PANEL_000,WMS_48_PANEL_000,WMS_48_PANEL_001,WMS_48_PANEL_001,WMS_48_PANEL_001,WMS_48_PANEL_002,WMS_48_PANEL_002,WMS_48_PANEL_002,WMS_48_PANEL_003,WMS_48_PANEL_003,WMS_48_PANEL_003,WMS_48_WATER_000,WMS_48_WATER_000,WMS_48_WATER_000,WMS_48_WATER_001,WMS_48_WATER_001,WMS_48_WATER_001,WMS_48_WATER_002,WMS_48_WATER_002,WMS_48_WATER_002,WMS_48_WATER_003,WMS_48_WATER_003,WMS_48_WATER_003
442.51,813058.34,819049.56,442.51,813058.34,859115.84,442.51,813058.34,873969.07,442.51,813058.34,864732.61,442.51,216821.98,83916.92,442.51,216821.98,37541.37,442.51,216821.98,13569.03,442.51,216821.98,106818.33,442.51,101024,972,442.51,101024,1406,442.51,101024,1438,442.51,101024,55380
444.19,822232.07,828900.12,444.19,822232.07,868665.99,444.19,822232.07,884063.14,444.19,822232.07,874485.39,444.19,219101.55,84691.65,444.19,219101.55,37928.45,444.19,219101.55,13690.04,444.19,219101.55,107250.7,444.19,105008,1010,444.19,105008,1467,444.19,105008,1499,444.19,105008,57100
445.86,839378.35,845306.17,445.86,839378.35,886919.42,445.86,839378.35,902924.51,445.86,839378.35,893084.34,445.86,222650.43,85902.75,445.86,222650.43,38526.53,445.86,222650.43,13900.83,445.86,222650.43,108360.5,445.86,109712,1046,445.86,109712,1533,445.86,109712,1567,445.86,109712,59088
447.54,853484.37,859508.7,447.54,853484.37,901910.66,447.54,853484.37,918593.4,447.54,853484.37,908050.84,447.54,227300.13,87472.4,447.54,227300.13,39332.01,447.54,227300.13,14175.32,447.54,227300.13,110170.39,447.54,114000,1089,447.54,114000,1598,447.54,114000,1631,447.54,114000,60856
449.21,861225.28,867367.14,449.21,861225.28,910132.69,449.21,861225.28,926738.46,449.21,861225.28,916843.24,449.21,229412.6,87979.73,449.21,229412.6,39631.03,449.21,229412.6,14277.35,449.21,229412.6,110619.89,449.21,116832,1109,449.21,116832,1639,449.21,116832,1673,449.21,116832,61768
450.89,857992.9,864654.51,450.89,857992.9,907333.99,450.89,857992.9,924044.47,450.89,857992.9,913318.15,450.89,227713.85,87246.19,450.89,227713.85,39311.3,450.89,227713.85,14146.73,450.89,227713.85,109175.14,450.89,116688,1110,450.89,116688,1643,450.89,116688,1679,450.89,116688,61192
452.56,852952.96,859828.88,452.56,852952.96,902775.24,452.56,852952.96,918894.21,452.56,852952.96,908411.24,452.56,226270.09,86571.05,452.56,226270.09,39050.07,452.56,226270.09,14031.73,452.56,226270.09,107535.14,452.56,116192,1099,452.56,116192,1637,452.56,116192,1674,452.56,116192,60232
454.23,861321.22,867917.53,454.23,861321.22,911632.04,454.23,861321.22,928178.71,454.23,861321.22,917557.54,454.23,229762.14,87796.68,454.23,229762.14,39645.07,454.23,229762.14,14223.22,454.23,229762.14,108344.69,454.23,117856,1113,454.23,117856,1666,454.23,117856,1701,454.23,117856,60432
455.9,879462.3,886748.18,455.9,879462.3,931023.94,455.9,879462.3,947949.61,455.9,879462.3,936852.65,455.9,233295.06,89135.78,455.9,233295.06,40257.62,455.9,233295.06,14417.35,455.9,233295.06,109278.82,455.9,119632,1127,455.9,119632,1696,455.9,119632,1734,455.9,119632,60744
457.57,882613.6,890069.8,457.57,882613.6,934361.85,457.57,882613.6,951166.12,457.57,882613.6,940482.61,457.57,234617.25,89565.66,457.57,234617.25,40501.6,457.57,234617.25,14481.06,457.57,234617.25,109015.51,457.57,120672,1130,457.57,120672,1716,457.57,120672,1756,457.57,120672,60684
459.24,888797.02,896150.61,459.24,888797.02,941040.46,459.24,888797.02,958491.52,459.24,888797.02,947186.74,459.24,237051.66,90548.17,459.24,237051.66,40941.2,459.24,237051.66,14619.1,459.24,237051.66,109326.35,459.24,123136,1151,459.24,123136,1755,459.24,123136,1798,459.24,123136,61244
460.91,899072.57,906423.41,460.91,899072.57,951717.56,460.91,899072.57,969878.45,460.91,899072.57,958960.3,460.91,239244.78,91449.1,460.91,239244.78,41326.36,460.91,239244.78,14740.15,460.91,239244.78,109595.08,460.91,126112,1177,460.91,126112,1809,460.91,126112,1848,460.91,126112,62164
462.58,899750.81,907187.64,462.58,899750.81,952764.82,462.58,899750.81,970825.7,462.58,899750.81,959139.25,462.58,239406.65,91492.99,462.58,239406.65,41362.46,462.58,239406.65,14745.08,462.58,239406.65,108838.53,462.58,128080,1192,462.58,128080,1842,462.58,128080,1889,462.58,128080,62552
464.24,895425.4,902470.28,464.24,895425.4,948469.23,464.24,895425.4,966392.24,464.24,895425.4,954788.9,464.24,238442.08,91202.7,464.24,238442.08,41248.86,464.24,238442.08,14697.98,464.24,238442.08,107621.05,464.24,130592,1215,464.24,130592,1888,464.24,130592,1933,464.24,130592,63132
465.91,898234.19,905584.38,465.91,898234.19,952001.37,465.91,898234.19,969722.39,465.91,898234.19,958546.06,465.91,239440.85,91558.53,465.91,239440.85,41413.78,465.91,239440.85,14757.79,465.91,239440.85,107148.61,465.91,134656,1254,465.91,134656,1957,465.91,134656,2005,465.91,134656,64388
467.57,904982.64,912101.58,467.57,904982.64,958520.94,467.57,904982.64,976562.08,467.57,904982.64,965737.4,467.57,241243.18,92274.76,467.57,241243.18,41735.27,467.57,241243.18,14889.31,467.57,241243.18,107195.47,467.57,139952,1301,467.57,139952,2043,467.57,139952,2096,467.57,139952,66224
469.24,908437.14,915908.16,469.24,908437.14,962531.05,469.24,908437.14,980877.58,469.24,908437.14,970096.63,469.24,242019.45,92619.03,469.24,242019.45,41851.07,469.24,242019.45,14972.84,469.24,242019.45,106790.08,469.24,145168,1346,469.24,145168,2134,469.24,145168,2185,469.24,145168,67940
470.9,915626.82,922773.72,470.9,915626.82,970236.41,470.9,915626.82,988928.28,470.9,915626.82,977291.67,470.9,244678.09,93548.53,470.9,244678.09,42324.07,470.9,244678.09,15177.29,470.9,244678.09,107312.26,470.9,151056,1403,470.9,151056,2224,470.9,151056,2287,470.9,151056,69908
472.56,919302.61,926911.99,472.56,919302.61,974627.28,472.56,919302.61,992800.27,472.56,919302.61,981520.48,472.56,244881.52,93589.91,472.56,244881.52,42339.11,472.56,244881.52,15238.98,472.56,244881.52,106802.2,472.56,155200,1438,472.56,155200,2306,472.56,155200,2361,472.56,155200,71028
474.22,918293.37,926190.78,474.22,918293.37,974013.99,474.22,918293.37,992616.78,474.22,918293.37,980682.91,474.22,244324.45,93341.23,474.22,244324.45,42227.94,474.22,244324.45,15261.82,474.22,244324.45,105987.06,474.22,157904,1463,474.22,157904,2353,474.22,157904,2419,474.22,157904,71544
475.88,914770.36,922370.42,475.88,914770.36,969784.4,475.88,914770.36,988611.81,475.88,914770.36,977039,475.88,244020.28,93119.16,475.88,244020.28,42145.21,475.88,244020.28,15297.19,475.88,244020.28,105271.18,475.88,159712,1480,475.88,159712,2395,475.88,159712,2455,475.88,159712,71748
477.54,917805.3,925637.29,477.54,917805.3,973661.98,477.54,917805.3,991649.73,477.54,917805.3,980547.24,477.54,244449.06,93182.61,477.54,244449.06,42203.96,477.54,244449.06,15368.2,477.54,244449.06,105129.96,477.54,160464,1486,477.54,160464,2417,477.54,160464,2486,477.54,160464,71748
479.2,909611.2,917136.51,479.2,909611.2,964969.81,479.2,909611.2,983134.36,479.2,909611.2,971716.65,479.2,242874.57,92519.39,479.2,242874.57,41918.66,479.2,242874.57,15301.18,479.2,242874.57,104229.57,479.2,158288,1461,479.2,158288,2395,479.2,158288,2467,479.2,158288,70492
480.86,890360.69,898260.96,480.86,890360.69,945048.13,480.86,890360.69,962779.85,480.86,890360.69,951543.91,480.86,237735.96,90488.36,480.86,237735.96,41033.71,480.86,237735.96,15000.17,480.86,237735.96,101822.07,480.86,152752,1415,480.86,152752,2323,480.86,152752,2395,480.86,152752,67696
482.52,864305.36,871793.15,482.52,864305.36,917076.48,482.52,864305.36,934548,482.52,864305.36,923762.01,482.52,230485.13,87653.67,482.52,230485.13,39760.13,482.52,230485.13,14551.18,482.52,230485.13,98305.66,482.52,145216,1341,482.52,145216,2225,482.52,145216,2289,482.52,145216,63984
484.17,842749.98,850565,484.17,842749.98,894728.95,484.17,842749.98,911449.46,484.17,842749.98,900635.65,484.17,222957.9,84773.03,484.17,222957.9,38461.95,484.17,222957.9,14074.82,484.17,222957.9,94378.21,484.17,137680,1272,484.17,137680,2118,484.17,137680,2187,484.17,137680,60248
485.83,843810.43,850825.26,485.83,843810.43,895775.56,485.83,843810.43,913035.74,485.83,843810.43,902144.29,485.83,223909.51,85075.06,485.83,223909.51,38647.05,485.83,223909.51,14120.23,485.83,223909.51,93659.3,485.83,135904,1252,485.83,135904,2105,485.83,135904,2173,485.83,135904,58880
487.49,882190.92,889202.08,487.49,882190.92,936223.6,487.49,882190.92,954452.62,487.49,882190.92,942954.31,487.49,234397.72,88982.52,487.49,234397.72,40462.09,487.49,234397.72,14774.63,487.49,234397.72,97406.03,487.49,140016,1285,487.49,140016,2184,487.49,140016,2247,487.49,140016,60140
489.14,903958.56,911555.64,489.14,903958.56,959670.47,489.14,903958.56,978053.52,489.14,903958.56,966798.59,489.14,240068.84,91107.51,489.14,240068.84,41459.86,489.14,240068.84,15119.21,489.14,240068.84,99295.3,489.14,142544,1312,489.14,142544,2231,489.14,142544,2297,489.14,142544,60708
490.79,911374.39,919020.46,490.79,911374.39,967321.25,490.79,911374.39,985970.2,490.79,911374.39,974501.1,490.79,242024.43,91798.16,490.79,242024.43,41834.78,490.79,242024.43,15233.48,490.79,242024.43,99364.48,490.79,144016,1325,490.79,144016,2268,490.79,144016,2340,490.79,144016,60896
492.45,927126.6,934750.09,492.45,927126.6,984165,492.45,927126.6,1003361.5,492.45,927126.6,991237.4,492.45,246598.37,93514.04,492.45,246598.37,42592.4,492.45,246598.37,15504.31,492.45,246598.37,100420.91,492.45,148672,1366,492.45,148672,2363,492.45,148672,2434,492.45,148672,62312
494.1,933929.89,942186.02,494.1,933929.89,991902.28,494.1,933929.89,1011555.46,494.1,933929.89,999619.97,494.1,249370.99,94515.65,494.1,249370.99,43086.28,494.1,249370.99,15677.27,494.1,249370.99,100979.77,494.1,153344,1413,494.1,153344,2452,494.1,153344,2527,494.1,153344,63720
495.75,928745.79,937026.49,495.75,928745.79,986710.69,495.75,928745.79,1006322.87,495.75,928745.79,994032.57,495.75,247931.31,94010.06,495.75,247931.31,42901.92,495.75,247931.31,15584.66,495.75,247931.31,99903.62,495.75,157040,1448,495.75,157040,2530,495.75,157040,2611,495.75,157040,64700
497.4,913516.83,921178.59,497.4,913516.83,970516.92,497.4,913516.83,989545.01,497.4,913516.83,977420.91,497.4,243993.93,92512.7,497.4,243993.93,42224.17,497.4,243993.93,15321.72,497.4,243993.93,97781.71,497.4,159872,1481,497.4,159872,2592,497.4,159872,2678,497.4,159872,65304
499.05,903931.95,911559.39,499.05,903931.95,960326.27,499.05,903931.95,979557.14,499.05,903931.95,967385.7,499.05,241472.7,91508.15,499.05,241472.7,41796.65,499.05,241472.7,15157.64,499.05,241472.7,96134.97,499.05,163824,1521,499.05,163824,2685,499.05,163824,2772,499.05,163824,66284
500.7,901873.96,909461.28,500.7,901873.96,958035.76,500.7,901873.96,977277.82,500.7,901873.96,965466.64,500.7,240656.78,91186.92,500.7,240656.78,41645.39,500.7,240656.78,15090.01,500.7,240656.78,95109.22,500.7,169632,1578,500.7,169632,2801,500.7,169632,2894,500.7,169632,67864
502.35,910570.01,918205.98,502.35,910570.01,967423.94,502.35,910570.01,986702.86,502.35,910570.01,974833.09,502.35,243337.03,92193.67,502.35,243337.03,42118.33,502.35,243337.03,15240.97,502.35,243337.03,95633.73,502.35,177328,1651,502.35,177328,2953,502.35,177328,3050,502.35,177328,70200
503.99,913425.13,921216.48,503.99,913425.13,970684.18,503.99,913425.13,990162.55,503.99,913425.13,978549.03,503.99,244441.85,92573.42,503.99,244441.85,42341.13,503.99,244441.85,15304.24,503.99,244441.85,95773.45,503.99,183472,1713,503.99,183472,3079,503.99,183472,3181,503.99,183472,72044
505.64,911068.61,918895.42,505.64,911068.61,968369.43,505.64,911068.61,987326.09,505.64,911068.61,975621.79,505.64,243170.37,92058.97,505.64,243170.37,42118.83,505.64,243170.37,15211.15,505.64,243170.37,95085.36,505.64,186768,1749,505.64,186768,3161,505.64,186768,3262,505.64,186768,72920
507.29,903144.01,911340.28,507.29,903144.01,960093.95,507.29,903144.01,979383.44,507.29,903144.01,967442.33,507.29,241269.14,91320.97,507.29,241269.14,41805.4,507.29,241269.14,15081.65,507.29,241269.14,94007.43,507.29,188144,1769,507.29,188144,3214,507.29,188144,3321,507.29,188144,72952
508.93,897279.06,905527.01,508.93,897279.06,953896.34,508.93,897279.06,972978.46,508.93,897279.06,960886.13,508.93,239991.63,90847.78,508.93,239991.63,41582.07,508.93,239991.63,14996.02,508.93,239991.63,93347.5,508.93,188928,1781,508.93,188928,3252,508.93,188928,3362,508.93,188928,72796
510.58,885865.36,893754.92,510.58,885865.36,941790.5,510.58,885865.36,960502.03,510.58,885865.36,949051.69,510.58,236488.83,89461.36,510.58,236488.83,40983.17,510.58,236488.83,14772.5,510.58,236488.83,91804.7,510.58,186528,1765,510.58,186528,3238,510.58,186528,3348,510.58,186528,71372
512.22,861191.34,869268.74,512.22,861191.34,916047.42,512.22,861191.34,933958.18,512.22,861191.34,922720.05,512.22,230212.11,87055.62,512.22,230212.11,39881.16,512.22,230212.11,14367.38,512.22,230212.11,89092.37,512.22,180000,1711,512.22,180000,3161,512.22,180000,3266,512.22,180000,68440
513.86,832905.95,840435.21,513.86,832905.95,886036.91,513.86,832905.95,903581.49,513.86,832905.95,892642.77,513.86,222889.71,84185.43,513.86,222889.71,38618.29,513.86,222889.71,13898.87,513.86,222889.71,86019.03,513.86,171936,1645,513.86,171936,3050,513.86,171936,3152,513.86,171936,64880
515.51,809828.31,817414.35,515.51,809828.31,861702.4,515.51,809828.31,878680.69,515.51,809828.31,867987.98,515.51,215175.78,81309.07,515.51,215175.78,37309.79,515.51,215175.78,13401.77,515.51,215175.78,82679.56,515.51,162800,1569,515.51,162800,2924,515.51,162800,3023,515.51,162800,61044
517.15,820608.84,827606.85,517.15,820608.84,872983.43,517.15,820608.84,890662.61,517.15,820608.84,879613.12,517.15,218299.84,82452.29,517.15,218299.84,37863.24,517.15,218299.84,13592.34,517.15,218299.84,83049.49,517.15,161728,1558,517.15,161728,2938,517.15,161728,3037,517.15,161728,60048
518.79,855112.2,862684.87,518.79,855112.2,909845.38,518.79,855112.2,928289.71,518.79,855112.2,916743.26,518.79,227883.34,85999.74,518.79,227883.34,39514.6,518.79,227883.34,14169.16,518.79,227883.34,86268.98,518.79,165760,1605,518.79,165760,3045,518.79,165760,3147,518.79,165760,61000
520.43,877689.41,885831.66,520.43,877689.41,934152.52,520.43,877689.41,952872.1,520.43,877689.41,941229.43,520.43,233572.69,88124.57,520.43,233572.69,40528.99,520.43,233572.69,14514.65,520.43,233572.69,88094.15,520.43,166992,1626,520.43,166992,3100,520.43,166992,3201,520.43,166992,61068
522.07,886664.79,894954.97,522.07,886664.79,943621.36,522.07,886664.79,962581.29,522.07,886664.79,950760.12,522.07,236650.63,89276.98,522.07,236650.63,41081.76,522.07,236650.63,14689.45,522.07,236650.63,88749.11,522.07,167392,1642,522.07,167392,3143,522.07,167392,3249,522.07,167392,60724
523.71,883948.42,892259.24,523.71,883948.42,941046.85,523.71,883948.42,959977.06,523.71,883948.42,948049.49,523.71,236262.02,89064.17,523.71,236262.02,41021,523.71,236262.02,14654.4,523.71,236262.02,88307.38,523.71,166208,1638,523.71,166208,3158,523.71,166208,3263,523.71,166208,59900
525.34,882907.22,891099.3,525.34,882907.22,939945.54,525.34,882907.22,958779.67,525.34,882907.22,947218.88,525.34,234845.93,88506.67,525.34,234845.93,40784,525.34,234845.93,14550.66,525.34,234845.93,87134.36,525.34,165360,1642,525.34,165360,3180,525.34,165360,3288,525.34,165360,59216
526.98,911084.14,919405.93,526.98,911084.14,969790.55,526.98,911084.14,989914.14,526.98,911084.14,977582.77,526.98,243045.35,91564.03,526.98,243045.35,42227.86,526.98,243045.35,15049.24,526.98,243045.35,89377.64,526.98,173072,1723,526.98,173072,3370,526.98,173072,3482,526.98,173072,61372
528.62,931609.29,939837.22,528.62,931609.29,991650.94,528.62,931609.29,1011961.33,528.62,931609.29,999360,528.62,249536.57,93993.24,528.62,249536.57,43355.76,528.62,249536.57,15433.72,528.62,249536.57,91426.16,528.62,180880,1814,528.62,180880,3558,528.62,180880,3681,528.62,180880,63708
530.25,922861.53,931742.15,530.25,922861.53,983220.81,530.25,922861.53,1002787.03,530.25,922861.53,990296.42,530.25,247309.4,93113.65,530.25,247309.4,42981.53,530.25,247309.4,15279.05,530.25,247309.4,90332.32,530.25,183728,1851,530.25,183728,3655,530.25,183728,3780,530.25,183728,64328
531.89,920560.01,928697.86,531.89,920560.01,980261.01,531.89,920560.01,1000114.58,531.89,920560.01,987837.64,531.89,246031.87,92598.14,531.89,246031.87,42785.68,531.89,246031.87,15180.49,531.89,246031.87,89326.24,531.89,187968,1912,531.89,187968,3788,531.89,187968,3916,531.89,187968,65448
533.52,927390.88,936033.92,533.52,927390.88,987756.02,533.52,927390.88,1007900.41,533.52,927390.88,995650.44,533.52,249012.27,93715.48,533.52,249012.27,43319.48,533.52,249012.27,15343.56,533.52,249012.27,90025.39,533.52,195920,1998,533.52,195920,3991,533.52,195920,4128,533.52,195920,67768
535.16,923509.29,931827.4,535.16,923509.29,983386.54,535.16,923509.29,1003389.64,535.16,923509.29,991110.51,535.16,248030.81,93302.06,535.16,248030.81,43160.47,535.16,248030.81,15261.7,535.16,248030.81,89453.95,535.16,200767.99,2065,535.16,200767.99,4135,535.16,200767.99,4278,535.16,200767.99,69120
536.79,905789.54,914014.64,536.79,905789.54,964714.69,536.79,905789.54,984634.86,536.79,905789.54,972297.21,536.79,243842.19,91729.87,536.79,243842.19,42422.46,536.79,243842.19,14981.52,536.79,243842.19,87687.56,536.79,202991.99,2101,536.79,202991.99,4231,536.79,202991.99,4381,536.79,202991.99,69476
538.42,888035.68,896184.53,538.42,888035.68,946017.83,538.42,888035.68,965324.31,538.42,888035.68,953289.1,538.42,238521.09,89682.78,538.42,238521.09,41530.95,538.42,238521.09,14634.17,538.42,238521.09,85528.83,538.42,203471.99,2118,538.42,203471.99,4295,538.42,203471.99,4447,538.42,203471.99,69232
540.05,884410.69,892769.84,540.05,884410.69,942371.58,540.05,884410.69,961671.39,540.05,884410.69,949685.84,540.05,237433.62,89274.38,540.05,237433.62,41359.81,540.05,237433.62,14551.95,540.05,237433.62,84696.84,540.05,206687.99,2165,540.05,206687.99,4417,540.05,206687.99,4568,540.05,206687.99,69792
541.68,891881.37,900430.92,541.68,891881.37,950333.59,541.68,891881.37,969918.72,541.68,891881.37,957731.07,541.68,239423.81,90011.41,541.68,239423.81,41718.41,541.68,239423.81,14659.65,541.68,239423.81,85203.43,541.68,211263.99,2230,541.68,211263.99,4566,541.68,211263.99,4730,541.68,211263.99,70840
543.31,893871.02,902639.17,543.31,893871.02,952545.57,543.31,893871.02,972063.72,543.31,893871.02,959992.5,543.31,240108.76,90217.42,543.31,240108.76,41831.84,543.31,240108.76,14689.06,543.31,240108.76,85239.18,543.31,213823.99,2271,543.31,213823.99,4674,543.31,213823.99,4842,543.31,213823.99,71220
544.94,887739.13,896530.41,544.94,887739.13,946048.59,544.94,887739.13,965425.28,544.94,887739.13,953344.75,544.94,238394.23,89500.98,544.94,238394.23,41534.96,544.94,238394.23,14576.06,544.94,238394.23,84465.33,544.94,212991.99,2284,544.94,212991.99,4711,544.94,212991.99,4880,544.94,212991.99,70516
546.57,882499.66,890690.89,546.57,882499.66,940316.54,546.57,882499.66,959808.07,546.57,882499.66,947850.08,546.57,236540.46,88832.21,546.57,236540.46,41242.37,546.57,236540.46,14468.02,546.57,236540.46,83634.41,546.57,211295.99,2279,546.57,211295.99,4727,546.57,211295.99,4900,546.57,211295.99,69488
548.2,882125.89,890297.06,548.2,882125.89,940405.56,548.2,882125.89,959571.76,548.2,882125.89,947495.25,548.2,236366.21,88765.57,548.2,236366.21,41235.85,548.2,236366.21,14455.34,548.2,236366.21,83383.61,548.2,209839.99,2283,548.2,209839.99,4756,548.2,209839.99,4925,548.2,209839.99,68592
549.83,877783.34,886033.98,549.83,877783.34,935659.17,549.83,877783.34,955193.77,549.83,877783.34,943242.48,549.83,235324.01,88332.98,549.83,235324.01,41061.45,549.83,235324.01,14399.92,549.83,235324.01,82818.86,549.83,206559.99,2267,549.83,206559.99,4738,549.83,206559.99,4906,549.83,206559.99,67060
551.45,876000.88,884316.17,551.45,876000.88,933961.56,551.45,876000.88,953117.53,551.45,876000.88,940860.17,551.45,234576.44,88037.35,551.45,234576.44,40953.74,551.45,234576.44,14355.37,551.45,234576.44,82317.81,551.45,202463.99,2245,551.45,202463.99,4713,551.45,202463.99,4877,551.45,202463.99,65280
553.08,877487.01,885775.26,553.08,877487.01,935379.17,553.08,877487.01,954530.05,553.08,877487.01,942662.79,553.08,235152.95,88248.6,553.08,235152.95,41059.88,553.08,235152.95,14385.06,553.08,235152.95,82196.68,553.08,198831.99,2221,553.08,198831.99,4686,553.08,198831.99,4853,553.08,198831.99,63660
554.7,868677.44,877373.81,554.7,868677.44,926546.64,554.7,868677.44,945410.08,554.7,868677.44,933324.69,554.7,232836.83,87353.04,554.7,232836.83,40655.78,554.7,232836.83,14242.82,554.7,232836.83,81167.71,554.7,192896,2176,554.7,192896,4620,554.7,192896,4782,554.7,192896,61400
556.33,853447.03,862113.78,556.33,853447.03,910660.62,556.33,853447.03,928971.58,556.33,853447.03,917111.82,556.33,228863.56,85872.81,556.33,228863.56,40015.5,556.33,228863.56,14002.31,556.33,228863.56,79496.69,556.33,185696,2118,556.33,185696,4502,556.33,185696,4666,556.33,185696,58712
557.95,849732.31,857943.56,557.95,849732.31,906416.45,557.95,849732.31,925090.43,557.95,849732.31,913568.18,557.95,227712.85,85410.47,557.95,227712.85,39805.27,557.95,227712.85,13922.32,557.95,227712.85,78639.35,557.95,181152,2082,557.95,181152,4462,557.95,181152,4622,557.95,181152,56880
559.58,862870.88,871075.89,559.58,862870.88,920373.19,559.58,862870.88,939204.35,559.58,862870.88,927434.87,559.58,231059.26,86598.85,559.58,231059.26,40397.13,559.58,231059.26,14111.82,559.58,231059.26,79269.41,559.58,181040,2101,559.58,181040,4518,559.58,181040,4679,559.58,181040,56372
561.2,870343.74,878877.85,561.2,870343.74,928795.62,561.2,870343.74,947963.5,561.2,870343.74,935771.91,561.2,233371.44,87491.02,561.2,233371.44,40823.25,561.2,233371.44,14255.33,561.2,233371.44,79729.35,561.2,181056,2121,561.2,181056,4579,561.2,181056,4741,561.2,181056,56000
562.82,871970.76,880530.81,562.82,871970.76,930600.35,562.82,871970.76,949690.63,562.82,871970.76,937733.73,562.82,234121.52,87734.81,562.82,234121.52,40950.7,562.82,234121.52,14284.37,562.82,234121.52,79573.65,562.82,180800,2137,562.82,180800,4627,562.82,180800,4792,562.82,180800,55480
564.44,869319.38,877841.46,564.44,869319.38,927485.93,564.44,869319.38,947167.87,564.44,869319.38,934858.2,564.44,233432.31,87481.13,564.44,233432.31,40847.85,564.44,233432.31,14240.76,564.44,233432.31,78905.64,564.44,180624,2152,564.44,180624,4679,564.44,180624,4844,564.44,180624,54976
566.06,872154.14,880520.93,566.06,872154.14,930654.74,566.06,872154.14,950132.62,566.06,872154.14,938017.51,566.06,234527.3,87880.66,566.06,234527.3,41063.09,566.06,234527.3,14291.36,566.06,234527.3,78675.35,566.06,183040,2194,566.06,183040,4794,566.06,183040,4963,566.06,183040,55092
567.68,866542.03,875327.68,567.68,866542.03,924606.56,567.68,866542.03,943961.4,567.68,866542.03,932269.23,567.68,233169.27,87337.97,567.68,233169.27,40813.76,567.68,233169.27,14195.05,567.68,233169.27,77653.04,567.68,184192,2221,567.68,184192,4871,567.68,184192,5048,567.68,184192,54796
569.3,861143.67,869821.16,569.3,861143.67,919360.56,569.3,861143.67,938723.02,569.3,861143.67,926613.39,569.3,231684.91,86762.92,569.3,231684.91,40540.82,569.3,231684.91,14094.37,569.3,231684.91,76683.81,569.3,186288,2258,569.3,186288,4973,569.3,186288,5153,569.3,186288,54924
570.92,874954.32,883926.27,570.92,874954.32,933903.8,570.92,874954.32,953743.17,570.92,874954.32,941738.46,570.92,235697.48,88228.72,570.92,235697.48,41255.83,570.92,235697.48,14315.68,570.92,235697.48,77382.08,570.92,193936,2359,570.92,193936,5217,570.92,193936,5404,570.92,193936,56568
572.53,879472.12,888665.43,572.53,879472.12,939012.65,572.53,879472.12,958571.55,572.53,879472.12,946416.65,572.53,236989.66,88721.31,572.53,236989.66,41497.16,572.53,236989.66,14387.04,572.53,236989.66,77485.62,572.53,199711.99,2436,572.53,199711.99,5411,572.53,199711.99,5605,572.53,199711.99,57696
574.15,869148.58,878624.53,574.15,869148.58,928163.36,574.15,869148.58,947595.05,574.15,869148.58,935720.13,574.15,234419.35,87719.71,574.15,234419.35,41050.89,574.15,234419.35,14221.95,574.15,234419.35,76287.98,574.15,202895.99,2481,574.15,202895.99,5525,574.15,202895.99,5723,574.15,202895.99,58164
575.77,864073.24,872993.83,575.77,864073.24,922785.91,575.77,864073.24,942026.41,575.77,864073.24,930132.28,575.77,233209.23,87293.32,575.77,233209.23,40824.99,575.77,233209.23,14136.72,575.77,233209.23,75589.08,575.77,207439.99,2543,575.77,207439.99,5668,575.77,207439.99,5873,575.77,207439.99,59088
577.38,860337.64,869350.86,577.38,860337.64,918781.87,577.38,860337.64,938112.12,577.38,860337.64,926207.86,577.38,232023.44,86864.87,577.38,232023.44,40652.6,577.38,232023.44,14058.86,577.38,232023.44,75039.73,577.38,212191.99,2600,577.38,212191.99,5807,577.38,212191.99,6015,577.38,212191.99,60216
578.99,869386.54,878183.31,578.99,869386.54,928418.96,578.99,869386.54,948114.88,578.99,869386.54,936164.55,578.99,234312.34,87734.3,578.99,234312.34,41052.79,578.99,234312.34,14197.92,578.99,234312.34,75783.83,578.99,219471.99,2682,578.99,219471.99,6004,578.99,219471.99,6222,578.99,219471.99,62280
580.61,878809.08,887527.85,580.61,878809.08,938215.88,580.61,878809.08,958198.66,580.61,878809.08,945851.57,580.61,236822.9,88678.54,580.61,236822.9,41519.77,580.61,236822.9,14344.39,580.61,236822.9,76688.13,580.61,226639.99,2764,580.61,226639.99,6183,580.61,226639.99,6402,580.61,226639.99,64332
582.22,879403.58,888359.13,582.22,879403.58,938947.36,582.22,879403.58,958830.82,582.22,879403.58,946676.86,582.22,237068.83,88791.35,582.22,237068.83,41572.02,582.22,237068.83,14358.56,582.22,237068.83,76858.51,582.22,230495.99,2795,582.22,230495.99,6257,582.22,230495.99,6484,582.22,230495.99,65328
583.83,864478.93,873222.75,583.83,864478.93,923368.01,583.83,864478.93,942646.54,583.83,864478.93,930584.29,583.83,233114.1,87294.92,583.83,233114.1,40885.56,583.83,233114.1,14105.65,583.83,233114.1,75587.13,583.83,229231.99,2764,583.83,229231.99,6195,583.83,229231.99,6416,583.83,229231.99,64764
585.44,849641.37,858494.53,585.44,849641.37,907527.41,585.44,849641.37,926438.6,585.44,849641.37,914494.69,585.44,229144.22,85761.28,585.44,229144.22,40170.28,585.44,229144.22,13853.68,585.44,229144.22,73996.92,585.44,226495.99,2711,585.44,226495.99,6083,585.44,226495.99,6300,585.44,226495.99,63412
