,Wavelength,Reference,Raw_water_000,Raw_water_001,Raw_water_002,SKY,water_000,water_001,water_002,Avg_Rrs
0,286.9,5248.0,133.0,121.0,129.0,698.0,0.007147997858766244,0.006427433558487389,0.006907809758673293,0.006827747058642308
1,288.76,4736.0,117.0,113.0,118.0,668.0,0.006896060016479557,0.006629905635295476,0.006962598611775578,0.0068295214211835376
2,290.62,5120.0,121.0,118.0,125.0,650.0,0.006647205670072441,0.0064625610681259835,0.006893398472667716,0.00666772173695538
3,292.47,5184.0,118.0,125.0,120.0,686.0,0.006339008754230948,0.006764527178469696,0.00646058544687059,0.0065213737931904105
4,294.32,5504.0,113.0,114.0,114.0,666.0,0.005707092688999319,0.005764346829137755,0.005764346829137755,0.005745262115758276
5,296.16,5088.0,115.0,128.0,115.0,674.0,0.0062876712753389625,0.007092830126593952,0.0062876712753389625,0.006556057559090625
6,298.0,5440.0,112.0,111.0,126.0,692.0,0.0056861848241770005,0.005628257105919288,0.006497172879784967,0.0059372049366270855
7,299.84,5056.0,119.0,121.0,125.0,688.0,0.006559324188639696,0.006683978772232241,0.00693328793941733,0.006725530300096423
8,301.68,5248.0,118.0,124.0,132.0,696.0,0.006249694364418606,0.006609976514558033,0.007090352714743936,0.006650007864573524
9,303.51,5472.0,128.0,129.0,123.0,704.0,0.006560534285766969,0.006618123245438378,0.006272589487409922,0.006483749006205089
10,305.33,5152.0,119.0,123.0,134.0,714.0,0.006405294481435344,0.006649958136188412,0.007322783186759352,0.006792678601461036
11,307.16,5376.0,127.0,123.0,135.0,718.0,0.006602656496269486,0.006368187160464462,0.007071595167879535,0.006680812941537828
12,308.98,5568.0,129.0,122.0,129.0,734.0,0.006470060044296989,0.0060738877182816035,0.006470060044296989,0.006338002602291861
13,310.8,5504.0,128.0,129.0,139.0,750.0,0.006469717835643289,0.006526971975781725,0.0070995133771660866,0.006698734396197034
14,312.61,5568.0,124.0,140.0,133.0,792.0,0.0061214283974034495,0.007026965142581475,0.006630792816566089,0.006593062118850339
15,314.42,5504.0,131.0,137.0,131.0,760.0,0.006630029428030909,0.006973554268861527,0.006630029428030909,0.0067445377083077815
16,316.23,5664.0,128.0,143.0,143.0,808.0,0.00622241876661144,0.007056970639815763,0.007056970639815763,0.006778786682080988
17,318.04,5856.0,136.0,141.0,138.0,844.0,0.006410161015333165,0.006679224187568438,0.006517786284227274,0.0065357238290429595
18,319.84,6048.0,143.0,142.0,142.0,866.0,0.006548468027550103,0.006496363730704542,0.006496363730704542,0.006513731829653062
