,Wavelength,Reference,Raw_water_000,Raw_water_001,Raw_water_002,SKY,water_000,water_001,water_002,Avg_Rrs
0,286.9,5472.0,129.0,116.0,119.0,688.0,0.006636551712533229,0.005887895236804905,0.006060662115819134,0.0061950363550524225
1,288.76,5248.0,114.0,119.0,111.0,654.0,0.006059945765345173,0.0063601808904613635,0.00587980469027546,0.006099977115360666
2,290.62,5248.0,128.0,126.0,110.0,658.0,0.006895800353668646,0.00677570630362217,0.005814953903250363,0.006495486853513727
3,292.47,5344.0,123.0,122.0,107.0,656.0,0.006479440754291946,0.0064204724183409825,0.00553594737907652,0.006145286850569816
4,294.32,5440.0,126.0,128.0,112.0,660.0,0.006534246619469902,0.006650102055985326,0.005723258563861936,0.006302535746439054
5,296.16,5344.0,125.0,114.0,109.0,662.0,0.00659030122587976,0.005941649530419153,0.005646807850664333,0.006059586202321082
6,298.0,5248.0,126.0,125.0,113.0,668.0,0.006763696898617522,0.0067036498735942845,0.005983085573315429,0.0064834774485090785
7,299.84,5632.0,127.0,129.0,115.0,662.0,0.006365203005281489,0.006477108824642978,0.005693768089112556,0.006178693306345674
8,301.68,5504.0,127.0,114.0,113.0,666.0,0.006508650650937426,0.005764346829137755,0.005707092688999319,0.0059933633896915
9,303.51,5472.0,120.0,130.0,116.0,686.0,0.0061205546338774005,0.006696444230591495,0.005890198795191762,0.0062357325532202195
10,305.33,5664.0,133.0,118.0,121.0,680.0,0.006643032910706419,0.005808481037502095,0.0059753914121429596,0.006142301786783825
11,307.16,5568.0,132.0,128.0,113.0,700.0,0.006678333495687935,0.0064519493093934295,0.005603008610789031,0.006244430471956799
12,308.98,5664.0,135.0,130.0,121.0,722.0,0.006707571588900886,0.0064293876311661115,0.005928656507243517,0.006355205242436838
13,310.8,5504.0,136.0,128.0,115.0,738.0,0.0069414919503840026,0.006483458829276513,0.005739155007476842,0.006388035262379119
14,312.61,5376.0,138.0,128.0,122.0,740.0,0.0072216555427947506,0.0066354822032821895,0.006283778199574653,0.006713638648550531
15,314.42,5984.0,136.0,134.0,131.0,760.0,0.006361516695937815,0.006256193571832885,0.006098208885675489,0.006238639717815397
16,316.23,6016.0,139.0,127.0,121.0,778.0,0.006465965862204429,0.0058373884938760666,0.005523099809711884,0.0059421513885974594
17,318.04,6368.0,137.0,144.0,136.0,832.0,0.00595613381313917,0.006302535746439056,0.005906647822667759,0.006055105794081995
18,319.84,5824.0,148.0,133.0,123.0,838.0,0.007101174376396477,0.006289549752456007,0.005748466669829028,0.00637973026622717
19,321.64,6112.0,148.0,149.0,138.0,890.0,0.006712943015268037,0.006764501717382231,0.006197355994126099,0.006558266908925456
20,323.43,6272.0,149.0,146.0,147.0,934.0,0.006547723680452309,0.006396993393149079,0.006447236822250155,0.006463984631950514
21,325.23,6528.0,154.0,153.0,140.0,982.0,0.00648597352092181,0.006437700422373717,0.005810150141248504,0.006244608028181344
22,327.02,6624.0,162.0,151.0,143.0,1052.0,0.006705958928276339,0.006182650555610052,0.00580206264821639,0.006230224044034261
23,328.81,6976.0,179.0,164.0,150.0,1116.0,0.007077704277179409,0.006400109407651128,0.005767687529424732,0.0064151670714184235
24,330.59,6912.0,176.0,165.0,166.0,1212.0,0.0069189295781220414,0.006417425720983517,0.006463016980723383,0.00659979075994298
25,332.37,6976.0,186.0,185.0,160.0,1304.0,0.007224064768997518,0.0071788917776956325,0.006049566995148497,0.006817507847280549
26,334.15,7456.0,191.0,177.0,170.0,1414.0,0.0068773378263181535,0.0062856298029131995,0.005989775791210722,0.0063842478068140245
27,335.93,7904.0,194.0,192.0,173.0,1522.0,0.006521019399592433,0.006441280840047405,0.005683764524369634,0.00621535492133649
28,337.71,8160.0,211.0,207.0,189.0,1674.0,0.00685555236340601,0.006701078448052112,0.006005945828959569,0.006520858880139231
29,339.48,8288.0,222.0,219.0,194.0,1804.0,0.007069060364249213,0.006954994200884606,0.006004442839512885,0.0066761658015489014
30,341.25,9088.0,238.0,226.0,205.0,1960.0,0.006893398472667717,0.006477297961239082,0.0057491220662389715,0.006373272833381923
31,343.02,9504.0,249.0,244.0,218.0,2122.0,0.00684896771772123,0.006683181318667172,0.005821092043586072,0.006451080359991492
32,344.78,10048.0,260.0,250.0,229.0,2316.0,0.006701462173064775,0.006387840768484807,0.005729235818866872,0.006272846253472152
33,346.54,10560.0,278.0,266.0,231.0,2534.0,0.006783581561934309,0.006425482939977544,0.0053810286259369814,0.006196697709282945
34,348.3,10912.0,295.0,282.0,250.0,2734.0,0.006940182324891101,0.006564756350259009,0.005640630874241552,0.006381856516463887
35,350.06,12000.0,315.0,290.0,265.0,2974.0,0.006710099724708781,0.006053585584454712,0.005397071444200644,0.006053585584454713
36,351.82,12288.0,344.0,331.0,285.0,3208.0,0.007176520195652285,0.006843134108804516,0.005663460263035486,0.006561038189164095
37,353.57,12832.0,350.0,324.0,296.0,3444.0,0.0069037127845968955,0.006265207760409647,0.005577586965131071,0.006248835836712538
38,355.32,13792.0,383.0,365.0,308.0,3706.0,0.007057450845998025,0.00664617748667413,0.005343811848815132,0.00634914672716243
39,357.07,14720.0,394.0,374.0,331.0,3978.0,0.006731553465048562,0.006303392069230691,0.00538284506822227,0.006139263534167174
40,358.82,15616.0,421.0,403.0,351.0,4282.0,0.006767476908061608,0.006404241625543989,0.00535489525382642,0.006175537929144006
41,360.57,16928.0,456.0,431.0,380.0,4638.0,0.006761971539864492,0.006296578718323328,0.005347177362379354,0.006135242540189058
42,362.31,18016.0,478.0,454.0,397.0,4966.0,0.006623679608296907,0.006203883710443506,0.00520686845304168,0.006011477257260697
43,364.05,19456.0,516.0,477.0,419.0,5276.0,0.006648501421665048,0.0060168225202692745,0.005077402615629408,0.005914242185854576
44,365.79,20128.0,534.0,494.0,430.0,5548.0,0.006623173495065524,0.005996927892279449,0.00499493492782173,0.0058716787717222356
45,367.53,20768.0,555.0,521.0,451.0,5822.0,0.006654564900227061,0.00613866010588257,0.005076503176349794,0.005956576060819808
46,369.27,21696.0,566.0,540.0,469.0,5988.0,0.006481479423605651,0.006103838546468355,0.005072588458901124,0.005885968809658377
47,371.0,22720.0,594.0,548.0,476.0,6184.0,0.006523346417837184,0.00588532563364661,0.004886684406217887,0.005765118819233895
48,372.73,23872.0,619.0,573.0,505.0,6440.0,0.006470976505748209,0.005863744928301416,0.0049660982485974624,0.005766939894215696
49,374.46,24992.0,655.0,606.0,531.0,6766.0,0.006552700417552514,0.005934854203613026,0.0049891712230934,0.005825575281419647
50,376.19,26592.0,695.0,632.0,566.0,7158.0,0.006539544461332221,0.00579296700941875,0.005010838250271304,0.005781116573674091
51,377.92,28256.0,717.0,667.0,581.0,7560.0,0.006310119488489554,0.005752491396541025,0.0047933710783895555,0.005618660654473378
52,379.64,29856.0,747.0,696.0,616.0,7836.0,0.0062303403007905375,0.00569204092534106,0.00484764974816541,0.005590010324765669
53,381.37,30848.0,777.0,725.0,624.0,8128.0,0.006276792764590919,0.005745588377248416,0.004713826009525476,0.005578735717121603
54,383.09,32736.0,811.0,755.0,662.0,8492.0,0.006172003022951588,0.005632929828608072,0.004737683273716161,0.0055142053750919405
55,384.81,35168.0,872.0,810.0,699.0,9110.0,0.006181029853693215,0.005625471937008699,0.0046308440539122265,0.005479115281538047
56,386.53,38240.0,932.0,874.0,765.0,9820.0,0.006061905459048862,0.005583941189575188,0.0046856979934953545,0.005443848214039801
57,388.25,42112.0,997.0,945.0,817.0,10620.0,0.00587121194274326,0.005482092619492369,0.004524260439182482,0.0052925216671393695
58,389.96,45952.0,1100.0,1027.0,883.0,11584.0,0.005954711263218097,0.005454096372146924,0.004466582066472281,0.0052917965672791
59,391.68,49824.0,1173.0,1093.0,956.0,12422.0,0.005847656199550109,0.005341672276425586,0.004475174808074841,0.005221501094683512
60,393.39,54944.0,1294.0,1205.0,1041.0,13650.0,0.005855861419913253,0.0053454092491274745,0.004404800754645816,0.0052020238078955144
61,395.1,61952.0,1439.0,1349.0,1164.0,15252.0,0.005768032860143362,0.005310236326391817,0.004369210118124751,0.005149159768219977
62,396.81,69600.0,1620.0,1508.0,1307.0,17078.0,0.0057883719825269735,0.005281271405227279,0.004371206976323364,0.005146950121359206
63,398.52,78944.0,1816.0,1688.0,1468.0,19286.0,0.005709357789963045,0.005198410425030815,0.004320219641553545,0.005075995952182468
64,400.23,85760.0,1971.0,1834.0,1577.0,20806.0,0.00571343678954242,0.005210027626026707,0.004265676129504531,0.0050630468483578855
65,401.93,90048.0,2053.0,1901.0,1657.0,21652.0,0.005669118585532946,0.00513718815206483,0.004283299824655488,0.005029868854084421
66,403.64,92800.0,2099.0,1958.0,1703.0,22078.0,0.0056282730859794974,0.005149470531966617,0.00428355101939013,0.005020431545778748
67,405.34,95840.0,2149.0,1999.0,1745.0,22450.0,0.005589686336053001,0.005096478718165972,0.004261313818543935,0.004982492957587637
68,407.04,100096.0,2236.0,2082.0,1809.0,23090.0,0.0055856172680887215,0.005100787452236132,0.0042413164150429065,0.004975907045122587
69,408.74,104768.0,2313.0,2157.0,1873.0,23860.0,0.005521817312210225,0.005052592178369505,0.004198361806505628,0.0049242570990284526
70,410.44,110656.0,2420.0,2258.0,1968.0,24830.0,0.005477469479603853,0.005016124956521902,0.004190261304091249,0.004894618580072335
71,412.14,116800.0,2540.0,2369.0,2066.0,25928.0,0.005453851823322672,0.004992493256267417,0.004174998251485296,0.004873781110358462
72,413.84,122368.0,2648.0,2470.0,2160.0,26872.0,0.005435195412609674,0.004976802955894621,0.004178479014424585,0.004863492460976293
73,415.53,128096.0,2756.0,2561.0,2243.0,27760.0,0.005414150586576893,0.0049344344086495505,0.004152128026183424,0.004833571007136623
74,417.23,132992.0,2838.0,2645.0,2317.0,28458.0,0.005376054651013138,0.004918737895470422,0.004141536362734615,0.004812109636406058
75,418.92,137408.0,2927.0,2724.0,2390.0,29092.0,0.005378309389234621,0.004912756162156456,0.004146772034845585,0.004812612528745554
76,420.61,140768.0,2979.0,2774.0,2452.0,29534.0,0.005346553255688552,0.004887635096724865,0.004166797793377025,0.004800328715263481
77,422.3,142080.0,2985.0,2780.0,2453.0,29370.0,0.005317764536057952,0.004863084134868479,0.004137813446141857,0.0047728873723560964
78,423.99,143392.0,2988.0,2798.0,2470.0,29226.0,0.005282030593007749,0.004864475292913105,0.004143642985381301,0.004763382957100718
79,425.68,143488.0,2973.0,2779.0,2459.0,28836.0,0.005262684112426467,0.0048366234192642596,0.004133842894460619,0.004744383475383781
80,427.37,143232.0,2957.0,2755.0,2457.0,28430.0,0.005254753259325793,0.0048103301482958945,0.004154696053806242,0.004739926487142643
81,429.06,143904.0,2944.0,2762.0,2447.0,28052.0,0.0052183019868573535,0.004819751041139407,0.0041299513273968065,0.004722668118464522
82,430.74,153600.0,3142.0,2939.0,2610.0,29546.0,0.005233812790372964,0.004817336632649289,0.004142358032200575,0.004731169151740943
83,432.43,163648.0,3342.0,3128.0,2773.0,31192.0,0.005234191852189083,0.004822105346476225,0.004138503900083398,0.004731600366249569
84,434.11,172128.0,3514.0,3273.0,2935.0,32444.0,0.0052453758882452205,0.0048041603059774275,0.004185360028771976,0.004744965407664874
85,435.79,180736.0,3683.0,3457.0,3078.0,33726.0,0.005245510784361435,0.004851462814201858,0.004190647855394426,0.004762540484652573
86,437.47,186784.0,3816.0,3577.0,3194.0,34462.0,0.005275215401355518,0.004871994021740847,0.004225827543111479,0.004791012322069281
87,439.15,197920.0,4060.0,3810.0,3397.0,36098.0,0.0053148030575594744,0.004916754872280128,0.004259179270198648,0.004830245733346084
88,440.83,210687.99,4332.0,4067.0,3621.0,38006.0,0.005342473812102611,0.004946112355332733,0.004279028545070976,0.00485587157083544
89,442.51,221151.99,4549.0,4280.0,3832.0,39512.0,0.00535598148184994,0.004972674482036802,0.004334304460043173,0.004887653474643305
90,444.19,230143.99,4751.0,4475.0,4012.0,40668.0,0.005391649996293251,0.005013734443074334,0.004379767409957092,0.004928383949774892
91,445.86,241183.99,4981.0,4686.0,4219.0,42062.0,0.005408938085334467,0.005023496239629966,0.004413322199141822,0.0049485855080354186
92,447.54,250655.99,5204.0,4888.0,4410.0,43282.0,0.0054542221354696805,0.0050569443173982395,0.004455998757150932,0.004989055070006284
93,449.21,256799.99,5346.0,5037.0,4546.0,43872.0,0.00548350082395013,0.005104317875841435,0.004501797398426001,0.005029872032739188
94,450.89,255999.99,5347.0,5028.0,4540.0,43274.0,0.005516590058925698,0.005123912523447267,0.004523202061649541,0.005054568214674169
95,452.56,255199.99,5310.0,5013.0,4550.0,42456.0,0.005508396701068651,0.005141654304900768,0.004569931310201339,0.005073327438723585
96,454.23,258815.99,5403.0,5104.0,4626.0,42496.0,0.005543697175819147,0.005179643512020152,0.004597644678254536,0.005106995122031278
97,455.9,262815.99,5478.0,5177.0,4717.0,42624.0,0.0055461817878487505,0.005185270859316937,0.004633712629666989,0.005121721758944225
98,457.57,264895.99,5523.0,5230.0,4757.0,42408.0,0.005561304685828419,0.005212744676726989,0.004650052238826047,0.005141367200460485
99,459.24,270015.99,5647.0,5341.0,4879.0,42716.0,0.005593379307137243,0.005236256764429615,0.0046970717489690774,0.005175569273511978
100,460.91,276735.99,5789.0,5485.0,5026.0,43262.0,0.005606819229925021,0.005260646173988662,0.004737970408611067,0.00520181193750825
101,462.58,280319.99,5897.0,5573.0,5109.0,43368.0,0.005654160784559056,0.005289930323890473,0.00476831633083423,0.00523746914642792
102,464.24,286079.99,6002.0,5705.0,5243.0,43600.0,0.005650868552398991,0.005323713004628523,0.00481480437476335,0.005263128643930289
103,465.91,294079.99,6213.0,5905.0,5421.0,44380.0,0.005706529686716621,0.005376486658303973,0.004857847613655524,0.005313621319558706
104,467.57,306559.99,6477.0,6173.0,5678.0,45604.0,0.005720431297325138,0.005407936038743372,0.0048991032986184565,0.005342490211562322
105,469.24,318047.99,6769.0,6436.0,5933.0,46802.0,0.005779385511530689,0.005449444045218608,0.004951063992500959,0.005393297849750085
106,470.9,332287.99,7085.0,6749.0,6247.0,48298.0,0.005803018690788439,0.0054843716023391205,0.005008297678524961,0.005431895990550839
107,472.56,342207.99,7355.0,6997.0,6461.0,49188.0,0.005867041247216696,0.005537372177066524,0.005043789435165709,0.005482734286482977
108,474.22,348895.99,7517.0,7176.0,6647.0,49596.0,0.005893525739343487,0.005585530699111624,0.00510773194168448,0.0055289294600465305
109,475.88,353343.99,7667.0,7319.0,6785.0,49754.0,0.005950294258207372,0.005639933462236173,0.005163690171866573,0.005584639297436706
110,477.54,355807.99,7758.0,7409.0,6877.0,49648.0,0.005991561126281913,0.005682463939410529,0.005211290004122345,0.005628438356604929
111,479.2,350975.99,7700.0,7362.0,6830.0,48666.0,0.006039607033355284,0.005736130849372385,0.005258470110085692,0.005678069330937788
112,480.86,339391.99,7500.0,7169.0,6662.0,46726.0,0.006096073804294952,0.005788739012440948,0.005317987533679678,0.005734266783471859
113,482.52,321343.99,7134.0,6819.0,6345.0,43916.0,0.006134648234479798,0.005825742696814646,0.005360913411566132,0.005773768114286859
114,484.17,302047.99,6744.0,6454.0,5998.0,40942.0,0.0061817217693404996,0.005879164654746337,0.005403419674556896,0.005821435366214577
115,485.83,297791.99,6659.0,6369.0,5938.0,39816.0,0.006203953012626922,0.005897071795562063,0.005440982814338083,0.005847335874175689
116,487.49,307711.99,6899.0,6616.0,6163.0,40668.0,0.006232282927935206,0.005942463604313423,0.005478547867208592,0.0058844314664857405
117,489.14,312223.99,7027.0,6733.0,6275.0,40888.0,0.006266968316274999,0.0059702349503582604,0.005507976849712457,0.005915060038781905
118,490.79,314591.99,7091.0,6810.0,6352.0,40790.0,0.006285867659258324,0.006004389967351836,0.005545611380543398,0.005945289669051186
119,492.45,324895.99,7370.0,7074.0,6619.0,41652.0,0.006340402058062067,0.006053302395652265,0.005611983657826389,0.00600189603718024
120,494.1,335519.99,7655.0,7345.0,6880.0,42570.0,0.0063900711555923626,0.006098913230635923,0.005662176343201264,0.00605038690980985
121,495.75,343935.99,7897.0,7588.0,7124.0,43200.0,0.006443892932621834,0.00616077578258911,0.005735641939174275,0.006113436884795073
122,497.4,349631.99,8108.0,7803.0,7313.0,43492.0,0.006523825542743573,0.0062489260115731115,0.0058072841418238446,0.006193345232046843
123,499.05,357887.99,8364.0,8062.0,7580.0,43980.0,0.006590148294812639,0.006324231884007042,0.005899822248217975,0.006271400809012552
124,500.7,369791.99,8725.0,8400.0,7920.0,44848.0,0.006670845131685354,0.006393888873439645,0.00598484578433829,0.006349859929821097
125,502.35,387039.99,9218.0,8904.0,8393.0,46338.0,0.006750702489722748,0.006495044640984448,0.006078989989056832,0.006441579039921343
126,503.99,402015.99,9703.0,9379.0,8851.0,47708.0,0.006857920855321684,0.006603948173557675,0.006190066766238551,0.006550645265039304
127,505.64,409599.99,10037.0,9707.0,9173.0,48230.0,0.006979873864986384,0.006725987531111609,0.006315153281750609,0.0066736715592828665
128,507.29,413311.99,10257.0,9930.0,9410.0,48240.0,0.00708477180435305,0.006835452979960178,0.0064389826781733476,0.006786402487495524
129,508.93,416351.99,10505.0,10175.0,9626.0,48226.0,0.0072209593904170935,0.006971190343279251,0.006555665473949932,0.006915938402548759
130,510.58,412607.99,10534.0,10219.0,9699.0,47354.0,0.007321950551448545,0.007081371259694124,0.006684224492353493,0.007029182101165387
131,512.22,399071.99,10351.0,10051.0,9547.0,45440.0,0.0074560235391397485,0.007219128847040246,0.006821145764313081,0.007165432716831025
132,513.86,382559.99,10059.0,9778.0,9295.0,43166.0,0.00757477303269674,0.007343304427635692,0.006945442021071683,0.007287839827134705
133,515.51,358367.99,9580.0,9316.0,8871.0,40130.0,0.007718306155188994,0.0074861607789990185,0.007094855125951521,0.007433107353379844
134,517.15,355295.99,9635.0,9379.0,8948.0,39208.0,0.007850178028467566,0.007623120983567004,0.007240849161878947,0.00757138272463784
135,518.79,365343.99,10038.0,9778.0,9333.0,39884.0,0.00797022103860744,0.007745958516309734,0.0073621245839155846,0.007692768046277586
136,520.43,367487.99,10249.0,9996.0,9539.0,39802.0,0.00810606331783231,0.007889111800063105,0.0074972270426697215,0.007830800720188378
137,522.07,369503.99,10423.0,10184.0,9726.0,39584.0,0.00821394900030625,0.008010120884214872,0.007619521398148554,0.007947863760889892
138,523.71,368063.99,10532.0,10285.0,9840.0,39096.0,0.00834776416604087,0.008136289209013638,0.007755291816798579,0.008079781730617694
139,525.34,362079.99,10488.0,10250.0,9824.0,38094.0,0.008464872496013357,0.008257735461507184,0.007886977576214623,0.008203195177911722
140,526.98,380031.99,11135.0,10889.0,10445.0,39450.0,0.008579019207390735,0.008375033249047596,0.008006863470574612,0.008320305309004314
141,528.62,399583.99,11830.0,11581.0,11122.0,41122.0,0.00868097097447181,0.00848460031897291,0.008122615857631563,0.008429395717025428
142,530.25,405759.99,12187.0,11933.0,11449.0,41518.0,0.008819946683190675,0.00862268178287417,0.008246791185420673,0.008563139883828506
143,531.89,413023.99,12536.0,12293.0,11808.0,41888.0,0.008925459241535004,0.008740056429172374,0.008370013778983587,0.008678509816563656
144,533.52,432799.99,13297.0,13024.0,12517.0,43476.0,0.00904859504943108,0.008849820523260474,0.008480667831800777,0.008793027801497445
145,535.16,443423.99,13791.0,13514.0,13009.0,44288.0,0.009171327922106239,0.008974473168965389,0.008615586344647232,0.008920462478572953
