,Wavelength,Reference,Raw_water_000,Raw_water_001,Raw_water_002,SKY,water_000,water_001,water_002,Avg_Rrs
0,286.9,4112.0,92.0,103.0,94.0,538.0,0.006225899854580604,0.007068894665023572,0.006379171638297507,0.006557988719300561
1,288.76,3968.0,86.0,92.0,89.0,506.0,0.006026164471267584,0.006502666669839085,0.006264415570553334,0.0062644155705533335
2,290.62,3984.0,90.0,89.0,94.0,526.0,0.006286716128601608,0.006207618039414371,0.0066031084853505565,0.006365814217788844
3,292.47,3984.0,95.0,99.0,97.0,520.0,0.006691698345240261,0.0070080907019892105,0.006849894523614736,0.006849894523614736
4,294.32,4144.0,92.0,93.0,92.0,534.0,0.006183906936539865,0.006259951045449603,0.006183906936539865,0.006209254972843112
5,296.16,3968.0,94.0,99.0,102.0,534.0,0.006617027197496245,0.007014112362972496,0.007252363462258247,0.006961167674242329
6,298.0,4000.0,89.0,110.0,90.0,528.0,0.006179636299383493,0.007834051932823745,0.006258417996213982,0.006757368742807073
7,299.84,4032.0,92.0,102.0,99.0,532.0,0.006358808387032261,0.007140372839715675,0.006905903503910651,0.006801694910219529
8,301.68,4096.0,99.0,107.0,95.0,538.0,0.0067887665315647236,0.0074042485380529125,0.006481025528320629,0.006891346865979422
9,303.51,4288.0,108.0,99.0,101.0,546.0,0.007134446948044583,0.006473033448534888,0.006620014226203709,0.006742498207594393
10,305.33,4080.0,99.0,105.0,100.0,556.0,0.006787583840650295,0.00725100558671199,0.006864820798327244,0.006967803408563177
11,307.16,4192.0,89.0,95.0,91.0,552.0,0.0058605163023901325,0.006311556551419645,0.0060108630520666366,0.006060978635292137
12,308.98,4432.0,96.0,99.0,110.0,560.0,0.006029501706882129,0.006242809550285978,0.007024938309433424,0.006432416522200511
13,310.8,4128.0,107.0,105.0,105.0,584.0,0.007276619517327648,0.007123941810291819,0.007123941810291819,0.007174834379303763
14,312.61,4352.0,98.0,107.0,108.0,598.0,0.006230126098616915,0.006881812929016173,0.006954222576838314,0.006688720534823801
15,314.42,4416.0,108.0,105.0,106.0,618.0,0.006824892649336858,0.006610811951427922,0.006682172184064234,0.006705958928276338
16,316.23,4480.0,105.0,115.0,112.0,640.0,0.006485421828366975,0.007188829835782048,0.006977807433557526,0.006884019699235516
17,318.04,4480.0,111.0,107.0,114.0,658.0,0.0068821439445490755,0.006600780741583046,0.007093166346773597,0.006858697010968573
18,319.84,4528.0,105.0,113.0,111.0,696.0,0.006338725218481329,0.006895486326824002,0.006756296049738333,0.006663502531681222
19,321.64,4688.0,113.0,115.0,124.0,726.0,0.006619813569851944,0.00675425332553537,0.007359232226110792,0.006911099707166035
20,323.43,4832.0,109.0,121.0,108.0,746.0,0.006135581157129411,0.006918180794518367,0.006070364520680331,0.00637470882410937
21,325.23,4736.0,110.0,126.0,120.0,804.0,0.006249304870202239,0.007313922394938566,0.006914690823162443,0.006825972696101083
