,Wavelength,Reference,Raw_water_000,Raw_water_001,Raw_water_002,SKY,water_000,water_001,water_002,Avg_Rrs
0,286.9,5696.0,90.0,64.0,105.0,720.0,0.004182511432854569,0.0027440815749945327,0.005012374812389206,0.003979655940079436
1,288.76,5632.0,70.0,64.0,87.0,706.0,0.0031266485929599998,0.002790931134875533,0.004077848057532655,0.003331809261789396
2,290.62,5536.0,66.0,83.0,79.0,706.0,0.0029531751673162764,0.003920869420291926,0.0036931766548858906,0.003522407080831364
3,292.47,5792.0,72.0,69.0,84.0,728.0,0.0031251523936072106,0.002961930646030232,0.0037780393839151236,0.003288374141184189
4,294.32,5824.0,70.0,61.0,83.0,732.0,0.0029954359454229577,0.002508461171058676,0.0036988439528380305,0.0030675803564398883
5,296.16,5632.0,70.0,75.0,82.0,730.0,0.0030997911963132423,0.003379555744716965,0.0037712261124821763,0.003416857684504128
6,298.0,5952.0,78.0,74.0,86.0,746.0,0.003339750965098921,0.0031279722101782543,0.0037633084749402555,0.00341034388340581
7,299.84,5728.0,66.0,73.0,82.0,770.0,0.002783766661747697,0.0031688727216732677,0.0036640090844347155,0.0032055494892852267
8,301.68,5600.0,75.0,80.0,88.0,748.0,0.0033786093412160787,0.0036599725441821074,0.004110153668927754,0.003716245184775313
9,303.51,5824.0,78.0,63.0,86.0,774.0,0.0033828514325838746,0.0025712268086434055,0.003815717898685458,0.0032565987133042463
10,305.33,5472.0,79.0,76.0,86.0,744.0,0.0036926040941307765,0.003519837215116548,0.004095726811830643,0.003769389373692656
11,307.16,6048.0,76.0,85.0,90.0,782.0,0.00314501535759806,0.0036139540292081085,0.0038744755134359136,0.0035444816334140278
12,308.98,5728.0,81.0,72.0,87.0,782.0,0.0035957902966764718,0.0031006539339150235,0.003925881205184104,0.0035407751452585325
13,310.8,5920.0,75.0,74.0,92.0,804.0,0.0031363632278732186,0.0030831323516364024,0.004041288123899096,0.0034202612344695726
14,312.61,6176.0,79.0,78.0,95.0,816.0,0.003198210335061529,0.003147185920015876,0.004014600975791977,0.003453332410289794
15,314.42,6080.0,84.0,81.0,89.0,842.0,0.003480907078378675,0.0033254168872658696,0.0037400573969000183,0.0035154604541815207
16,316.23,6048.0,81.0,84.0,103.0,874.0,0.0033096649356300326,0.003465977826166715,0.004455959466232374,0.00374386740934304
17,318.04,6240.0,83.0,78.0,95.0,888.0,0.0032946909623211857,0.0030421855237619286,0.0039007040148634027,0.0034125268336488387
18,319.84,6208.0,83.0,82.0,88.0,920.0,0.003279186607763877,0.0032284252051669126,0.0035329936207486967,0.003346868477893162
19,321.64,6592.0,82.0,89.0,94.0,946.0,0.003015503298584463,0.003350134292403284,0.003589156430845299,0.0033182646739443483
20,323.43,6624.0,85.0,79.0,96.0,1012.0,0.0030808591103517,0.002795418179806453,0.0036041674830179864,0.0031601482577253803
21,325.23,6528.0,93.0,83.0,99.0,1028.0,0.003496903258823875,0.0030141722733429428,0.003786541850112435,0.003432539127426417
22,327.02,6432.0,95.0,97.0,102.0,1100.0,0.0035765322566079843,0.0036745194417205315,0.0039194874045019,0.0037235130342768053
23,328.81,6752.0,88.0,91.0,106.0,1156.0,0.0030280547928685274,0.0031680696569037553,0.003868143977079894,0.0033547561422840586
24,330.59,7296.0,97.0,96.0,106.0,1246.0,0.0031132591598363973,0.0030700674400828405,0.0035019846376184117,0.0032284370791792164
25,332.37,7264.0,100.0,95.0,117.0,1324.0,0.0031894440258686627,0.0029725340676349395,0.00392693788386332,0.0033629719924556413
26,334.15,7232.0,91.0,101.0,115.0,1414.0,0.002732957978544369,0.0031686974521643258,0.0037787327152322657,0.0032267960486469867
27,335.93,7776.0,100.0,94.0,127.0,1526.0,0.002815716201534115,0.0025725628162548307,0.003909906435290896,0.003099395151026614
28,337.71,8160.0,111.0,116.0,128.0,1630.0,0.0030276887409364087,0.0032207811351287817,0.003684202881190477,0.003310890919085223
29,339.48,8704.0,111.0,107.0,128.0,1776.0,0.0027327401088075584,0.002587920813163279,0.0033482221152957474,0.0028896276790888616
30,341.25,8960.0,128.0,124.0,134.0,1912.0,0.003156895137278848,0.0030162135357958333,0.0033679175395033697,0.00318034207085935
31,343.02,9344.0,125.0,124.0,143.0,2072.0,0.0028180644636796206,0.0027843394222282127,0.0034251152098049575,0.003009173031904264
32,344.78,10080.0,131.0,133.0,156.0,2252.0,0.0026873312141066532,0.0027498563703213263,0.0034688956667900677,0.0029686944170726824
33,346.54,10528.0,143.0,136.0,159.0,2454.0,0.002811237449209518,0.0026017116597667304,0.0032901535393644616,0.00290103421611357
34,348.3,10784.0,142.0,135.0,164.0,2634.0,0.0026100820329744826,0.0024055301495125325,0.0032529593809977543,0.00275619052116159
35,350.06,11744.0,156.0,150.0,168.0,2884.0,0.0026382208557130787,0.0024772228376671217,0.002960216891804992,0.0026918868617283975
36,351.82,12128.0,162.0,157.0,183.0,3108.0,0.0025941835790092155,0.0024642665327847956,0.003139835173151779,0.0027327617616485964
37,353.57,13152.0,172.0,167.0,198.0,3334.0,0.002523506177064177,0.002403704326652851,0.003146475799203074,0.002691228767640034
38,355.32,13728.0,174.0,170.0,198.0,3578.0,0.0023515142841827536,0.00225969412470666,0.0029024352410393145,0.0025045478833095763
39,357.07,14720.0,185.0,184.0,212.0,3830.0,0.0023206347653328585,0.002299226695541965,0.0028986526496869837,0.002506171370187269
40,358.82,15456.0,194.0,196.0,227.0,4104.0,0.0022818963533302893,0.0023226736291224676,0.0029547214039012293,0.002519763795451329
41,360.57,16512.0,207.0,211.0,242.0,4412.0,0.002266500560946894,0.0023428394144648086,0.002934465529228649,0.002514601834880117
42,362.31,17632.0,218.0,222.0,257.0,4738.0,0.002202598983073812,0.0022740887261141827,0.002899623977717424,0.002458770562301806
43,364.05,18816.0,227.0,236.0,271.0,5064.0,0.002105534635529119,0.0022562649228323487,0.0028424382623449098,0.0024014126069021257
44,365.79,20064.0,241.0,249.0,282.0,5386.0,0.0020933063304560337,0.002218954969739109,0.0027372556067817946,0.002349838968992312
45,367.53,20960.0,254.0,249.0,307.0,5658.0,0.002117483622443885,0.002042310247605633,0.0029143213957293574,0.002358038421926292
46,369.27,21856.0,269.0,267.0,323.0,5902.0,0.002176589486370881,0.00214775284770672,0.0029551787303032317,0.0024265070214602776
47,371.0,22912.0,275.0,270.0,321.0,6090.0,0.002107080299307051,0.0020383113600346277,0.002739754540613346,0.0022950487333183414
48,372.73,23904.0,281.0,273.0,313.0,6264.0,0.0020528590747060944,0.0019473949557897783,0.0024747155503713593,0.002158323193622411
49,374.46,24832.0,290.0,285.0,345.0,6468.0,0.0020385779282940755,0.0019751261750478705,0.0027365472140023312,0.0022500837724480924
50,376.19,26464.0,309.0,300.0,364.0,6776.0,0.0020657570686446625,0.001958587287587469,0.0027206835084386243,0.0022483426215569187
51,377.92,28032.0,323.0,325.0,370.0,7156.0,0.0020221534854264005,0.0020446368463940055,0.00255051246816512,0.0022057675999951755
52,379.64,29664.0,331.0,330.0,393.0,7584.0,0.0019049533273520958,0.0018943301211991172,0.0025635921088367594,0.002120958519129324
53,381.37,31168.0,339.0,348.0,419.0,7870.0,0.0018360826674046014,0.0019270779537847854,0.002644929657450682,0.0021360300928800233
54,383.09,32512.0,357.0,359.0,431.0,8124.0,0.00188541039215878,0.001904795652205652,0.002602665013893047,0.0021309570194191596
55,384.81,34240.0,382.0,377.0,450.0,8474.0,0.0019559212862634754,0.0019099039399839849,0.0025817571956645497,0.0021491941406373365
56,386.53,37088.0,405.0,400.0,492.0,9060.0,0.0019015685667238197,0.0018590849079498293,0.002640784229391256,0.002133812568021635
57,388.25,39936.0,429.0,429.0,528.0,9710.0,0.0018527586554285482,0.0018527586554285482,0.002633947355971249,0.0021131548889427817
58,389.96,43904.0,479.0,464.0,577.0,10496.0,0.0019313574146453865,0.001823692923714508,0.0026347654220604593,0.0021299385868067846
59,391.68,47744.0,524.0,511.0,626.0,11404.0,0.0019531735695440733,0.0018673691075135484,0.002626408579322039,0.0021489837521265535
60,393.39,52064.0,563.0,546.0,676.0,12272.0,0.001922089401159329,0.0018191938229388082,0.0026060423622722025,0.00211577519545678
61,395.1,57504.0,607.0,600.0,738.0,13380.0,0.0018599407278984204,0.0018215801353960958,0.0025778318161562078,0.0020864508931502414
62,396.81,64576.0,679.0,668.0,819.0,14942.0,0.0018551567063353808,0.0018014774034900284,0.0025383478334580485,0.002064993981094486
63,398.52,72672.0,759.0,753.0,930.0,16702.0,0.0018427493331728455,0.0018167315997413766,0.002584254735969713,0.0020812452229613115
64,400.23,83040.0,864.0,835.0,1045.0,18906.0,0.001843856014258073,0.0017338045109784894,0.0025307291898996128,0.0020361299050453917
65,401.93,90400.0,933.0,931.0,1131.0,20450.0,0.001826619873414859,0.0018196480418369396,0.0025168311996288705,0.0020543663716268896
