,Wavelength,Reference,Raw_water_000,Raw_water_001,Raw_water_002,SKY,water_000,water_001,water_002,Avg_Rrs
0,286.9,4768.0,6.0,9.0,8.0,84.0,0.00028551755898297736,0.00048379364161004493,0.0004177016140676891,0.0003956709382202371
1,288.76,3248.0,44.0,53.0,49.0,570.0,0.003162910488514674,0.004036106635650627,0.003648019459145759,0.003615678861103687
2,290.62,3248.0,48.0,49.0,47.0,570.0,0.0035509976650195422,0.003648019459145759,0.003453975870893325,0.003550997665019542
3,292.47,3312.0,47.0,54.0,51.0,576.0,0.0033758147385817895,0.004041843576520699,0.003756402645975452,0.00372468698702598
4,294.32,3344.0,50.0,52.0,48.0,574.0,0.0036299891888880442,0.0038184621478126574,0.0034415162299634315,0.0036299891888880442
5,296.16,3280.0,50.0,53.0,50.0,578.0,0.003693132227029227,0.003981357947140769,0.003693132227029227,0.003789207467066408
6,298.0,3344.0,51.0,55.0,47.0,584.0,0.00370537837245789,0.004082324290307116,0.003328432454608664,0.00370537837245789
7,299.84,3376.0,51.0,54.0,49.0,586.0,0.0036665225728691664,0.003946552300939622,0.0034798360874888625,0.003697636987099217
8,301.68,3392.0,50.0,52.0,49.0,592.0,0.0035451763573719685,0.0037309822461231196,0.003452273412996393,0.0035761440054971603
9,303.51,3424.0,50.0,56.0,51.0,598.0,0.0035009997049436576,0.004053207860297546,0.003593034397502639,0.0037157473209146145
10,305.33,3456.0,51.0,56.0,51.0,602.0,0.0035524709589303473,0.004008383556329006,0.0035524709589303473,0.0037044418247299
11,307.16,3408.0,51.0,55.0,55.0,614.0,0.0035803137338926085,0.003950180855162506,0.003950180855162506,0.003826891814739207
12,308.98,3504.0,53.0,55.0,54.0,626.0,0.0036405058078746145,0.003820372695615455,0.0037304392517450344,0.003730439251745035
13,310.8,3504.0,52.0,57.0,54.0,642.0,0.003521793661965659,0.0039714608813177605,0.0037016605497064994,0.003731638364329973
14,312.61,3520.0,59.0,56.0,55.0,654.0,0.004110972180063657,0.0038423982135960834,0.003752873558106892,0.0039020813172555443
15,314.42,3584.0,55.0,59.0,51.0,670.0,0.0036577216385583807,0.004009425642265917,0.003306017634850844,0.0036577216385583807
16,316.23,3600.0,56.0,60.0,53.0,696.0,0.0036834820029188254,0.0040336228777209954,0.003420876346817198,0.0037126604091523396
17,318.04,3664.0,56.0,59.0,59.0,710.0,0.0035950599645353776,0.0038530786222771515,0.0038530786222771515,0.0037670724030298935
18,319.84,3744.0,60.0,64.0,54.0,746.0,0.0037943150567504354,0.004130988974829445,0.0032893041796319216,0.0037382027370706007
19,321.64,3792.0,58.0,63.0,59.0,786.0,0.0035135971961951906,0.003929112474837006,0.0035967002519235536,0.0036798033076519167
20,323.43,3824.0,57.0,64.0,60.0,826.0,0.0033358609703955672,0.00391271439907069,0.003583083868399191,0.0036105530792884828
21,325.23,3936.0,64.0,64.0,62.0,866.0,0.0037373268374463297,0.0037373268374463297,0.0035772014373843617,0.00368395170409234
22,327.02,4000.0,61.0,65.0,60.0,926.0,0.0033466464813591383,0.0036617732686810914,0.00326786478452865,0.003425428178189626
23,328.81,4032.0,64.0,68.0,68.0,982.0,0.003467019912103627,0.0037796456931769927,0.0037796456931769927,0.003675437099485871
24,330.59,4160.0,69.0,72.0,68.0,1054.0,0.003630018184727879,0.0038572730794312103,0.003554266553160102,0.00368051927243973
25,332.37,4304.0,69.0,74.0,71.0,1138.0,0.0033855628823808307,0.0037516488341953667,0.003531997263106645,0.0035564029932276136
26,334.15,4496.0,71.0,79.0,71.0,1230.0,0.0032521981609738896,0.0038129219818314568,0.0032521981609738896,0.0034391061012597457
27,335.93,4608.0,76.0,82.0,73.0,1326.0,0.0033837832978928437,0.0037941046355516365,0.0031786226290634475,0.003452170187502643
28,337.71,4784.0,75.0,80.0,75.0,1438.0,0.0030458742988643595,0.0033752292187242596,0.0030458742988643595,0.0031556592721509926
29,339.48,4992.0,80.0,86.0,81.0,1568.0,0.003070466132880565,0.0034492242907194505,0.0031335924925203792,0.003217760972040132
30,341.25,5280.0,80.0,89.0,85.0,1714.0,0.0027287114993105456,0.0032658594322456922,0.0030271270176078493,0.003007232649721362
31,343.02,5440.0,84.0,93.0,87.0,1860.0,0.002711017214460917,0.003232366678780324,0.0028848003692340525,0.0029427280874917646
32,344.78,5744.0,91.0,96.0,95.0,2028.0,0.002767234532123833,0.0030415440614779007,0.002986682155607087,0.0029318202497362737
33,346.54,6016.0,94.0,105.0,98.0,2206.0,0.0026127865943515634,0.0031889825153192295,0.002822312383794351,0.002874693831155048
34,348.3,6288.0,100.0,106.0,99.0,2390.0,0.0026160334443711725,0.002916726943724181,0.002565917861145671,0.002699559416413675
35,350.06,6688.0,103.0,115.0,104.0,2598.0,0.002404914955878061,0.0029703338326518996,0.002452033195609214,0.0026090939947130583
36,351.82,7040.0,109.0,116.0,111.0,2806.0,0.002367031891134213,0.002680368185346382,0.0024565565466234045,0.002501318874368
37,353.57,7440.0,116.0,119.0,115.0,3026.0,0.002349897064599723,0.0024769643175521234,0.0023075413136155894,0.0023781342319224787
38,355.32,7760.0,117.0,130.0,120.0,3250.0,0.002111674348033704,0.0026395929350421297,0.0022335017142664174,0.002328256332447417
39,357.07,8256.0,124.0,136.0,128.0,3498.0,0.0020626758220540606,0.00252070894316155,0.00221535352908989,0.0022662460981018335
40,358.82,8784.0,131.0,140.0,134.0,3776.0,0.0019903499727483994,0.0023132257794307278,0.0020979752416425087,0.002133850331273878
41,360.57,9424.0,136.0,150.0,143.0,4070.0,0.0018257557924213302,0.0022938983032985945,0.0020598270478599623,0.0020598270478599623
42,362.31,10048.0,140.0,156.0,148.0,4388.0,0.0016383582175257573,0.0021401524648537074,0.0018892553411897323,0.0018892553411897323
43,364.05,10640.0,152.0,164.0,154.0,4680.0,0.0017296432687595902,0.0020850494198745746,0.0017888776272787542,0.0018678567719709732
44,365.79,11120.0,155.0,174.0,159.0,4960.0,0.0015813016845831799,0.0021197377420577395,0.0016946566440515082,0.001798565356897476
45,367.53,11696.0,164.0,179.0,165.0,5194.0,0.001619820661234251,0.002023967532799683,0.00164676378600528,0.001763517326679738
46,369.27,12208.0,169.0,183.0,169.0,5404.0,0.001572536360063349,0.0019339202904784323,0.001572536360063349,0.00169299767020171
47,371.0,12720.0,173.0,188.0,172.0,5596.0,0.0015132031579893769,0.0018848149354916796,0.0014884290394892234,0.001628815710990093
48,372.73,13296.0,178.0,191.0,182.0,5824.0,0.0014580776140227535,0.0017661889433838686,0.0015528810999800198,0.001592382552462214
49,374.46,14000.0,185.0,206.0,191.0,6108.0,0.0014144690939508222,0.0018871592749337513,0.001549523431374516,0.0016170506000863633
50,376.19,14896.0,192.0,212.0,200.0,6456.0,0.0013302344513160841,0.001753337012167256,0.0014994754756565529,0.001527682313046631
51,377.92,15792.0,204.0,222.0,205.0,6852.0,0.0013361758915322924,0.0016953629591485,0.0013561307286220816,0.0014625565264342914
52,379.64,16640.0,213.0,233.0,217.0,7182.0,0.0013135332913852547,0.0016922914492241402,0.0013892849229530319,0.001465036554520809
53,381.37,17472.0,218.0,243.0,224.0,7458.0,0.0012416053136013753,0.0016925078824571915,0.0013498219301267711,0.0014279783753951127
54,383.09,18432.0,233.0,253.0,237.0,7766.0,0.0013280733962222923,0.0016700078442712862,0.001396460285832091,0.00146484717544189
55,384.81,19920.0,249.0,275.0,248.0,8322.0,0.0013060676486596596,0.0017173777124332927,0.001290248030822212,0.0014378977973050547
56,386.53,21600.0,266.0,291.0,268.0,8964.0,0.0012651756942851733,0.0016299057722041,0.0012943541005186873,0.0013964785223359868
57,388.25,23616.0,285.0,312.0,291.0,9696.0,0.0012153517864703358,0.0015756339366097634,0.0012954144865013196,0.0013621334031938062
58,389.96,25952.0,312.0,344.0,319.0,10594.0,0.001215724951705992,0.0016042906574050707,0.0013007236998276656,0.001373579769646243
59,391.68,28368.0,337.0,369.0,343.0,11478.0,0.0011935004945667865,0.001548973463909091,0.0012601516763184686,0.0013342085449314486
60,393.39,30960.0,363.0,403.0,372.0,12418.0,0.001166864822305835,0.0015740053744013813,0.001258471446527333,0.001333113881078183
61,395.1,34752.0,407.0,450.0,416.0,13850.0,0.0011788237325003987,0.0015687423517120691,0.001260434606288888,0.0013360002301671184
62,396.81,38960.0,452.0,501.0,462.0,15394.0,0.0011657102820544106,0.0015620453071769895,0.0012465949810590185,0.0013247835234301397
63,398.52,44368.0,513.0,569.0,520.0,17434.0,0.001167094160041996,0.0015648380315266101,0.0012168121439775728,0.0013162481118487261
64,400.23,49216.0,562.0,628.0,569.0,19198.0,0.0011399783244229612,0.0015625719517646567,0.0011847988606561715,0.0012957830456145963
65,401.93,52736.0,601.0,666.0,608.0,20308.0,0.0011642768363510556,0.0015526878113193302,0.0012061057105784082,0.0013076901194162647
66,403.64,55120.0,628.0,691.0,634.0,20882.0,0.0012026500540828372,0.0015628276230466075,0.0012369526796984344,0.0013341434522759598
67,405.34,57024.0,646.0,720.0,658.0,21226.0,0.0012239457220830894,0.0016328855064164317,0.0012902602817047126,0.0013823638367347444
68,407.04,59312.0,675.0,744.0,680.0,21680.0,0.001282566874486097,0.001649166353937384,0.00130913205415648,0.001413621760859987
69,408.74,62224.0,702.0,782.0,713.0,22388.0,0.0012875712652470634,0.0016927227017628165,0.0013432795877679794,0.0014411911849259533
70,410.44,65408.0,741.0,819.0,752.0,23186.0,0.0013358970705209003,0.001711690389550871,0.0013888935642302552,0.0014788270081006756
71,412.14,69392.0,782.0,868.0,794.0,24280.0,0.0013460280689737549,0.0017365760242090548,0.0014005231324949593,0.0014943757418925897
72,413.84,72896.0,829.0,916.0,836.0,25224.0,0.001402888293208408,0.001778986165478627,0.0014331490415519887,0.001538341166746341
73,415.53,76592.0,867.0,966.0,876.0,26152.0,0.001415174036025419,0.001822495322124141,0.0014522032438525755,0.001563290867334045
74,417.23,79840.0,908.0,1003.0,916.0,26936.0,0.001457540330940014,0.001832503316856666,0.001489116161332995,0.0015930532697098914
75,418.92,82768.0,943.0,1043.0,952.0,27604.0,0.0014883694628346432,0.0018691045142095136,0.0015226356174583816,0.001626703198167513
76,420.61,85488.0,975.0,1081.0,985.0,28182.0,0.0015163596672370216,0.0019070980101170399,0.0015532217750558912,0.0016588931508033176
77,422.3,86912.0,993.0,1098.0,1004.0,28274.0,0.0015501082027324334,0.0019308187222096638,0.0015899921619157622,0.0016903063622859531
78,423.99,87952.0,1007.0,1115.0,1022.0,28232.0,0.0015849495820417846,0.001971907161525718,0.0016386936903034419,0.0017318501446236482
79,425.68,88672.0,1018.0,1125.0,1030.0,28032.0,0.0016253878050519705,0.0020056495138602633,0.0016680339780024331,0.0017663570989715556
80,427.37,88880.0,1025.0,1132.0,1034.0,27646.0,0.0016737742322113804,0.002053146039630923,0.0017056840104055476,0.0018108680940826171
81,429.06,89072.0,1034.0,1138.0,1042.0,27242.0,0.0017305934444764505,0.0020985338284521455,0.0017588965509361195,0.001862674607954905
82,430.74,91728.0,1067.0,1176.0,1076.0,27516.0,0.0017750273468679853,0.0021494911945272917,0.0018059463801609556,0.0019101549738520776
83,432.43,99232.0,1157.0,1276.0,1166.0,29320.0,0.0018120298376119223,0.0021899330108958665,0.0018406107498770943,0.001947524532794961
84,434.11,104400.0,1221.0,1344.0,1228.0,30410.0,0.0018497097248169796,0.0022209797903399698,0.0018708389155378002,0.0019805094768982497
85,435.79,110528.0,1297.0,1427.0,1307.0,31668.0,0.0018921064448677324,0.0022627499230076955,0.0019206174816477296,0.0020251579498410527
86,437.47,114768.0,1350.0,1485.0,1359.0,32386.0,0.0019283009218637685,0.0022989801729482486,0.0019530128719360672,0.002060097988916028
87,439.15,120160.0,1426.0,1564.0,1438.0,33380.0,0.001988949363390221,0.002350862617804581,0.0020204200811653828,0.0021200773541200616
88,440.83,128160.0,1530.0,1677.0,1538.0,35076.0,0.0020371117412647586,0.002398563346573178,0.0020567825769278016,0.0021641525549219126
89,442.51,135856.0,1633.0,1789.0,1641.0,36694.0,0.0020855670490586664,0.002447419148503848,0.002104123566978932,0.0022123699215138154
90,444.19,142080.0,1720.0,1882.0,1729.0,37904.0,0.002133493519571599,0.0024928019341701095,0.002153455098160405,0.002259916850634038
91,445.86,147872.0,1808.0,1981.0,1820.0,38982.0,0.0021915155202499688,0.0025601920391764583,0.002217088457978974,0.0023229320058018002
92,447.54,154864.0,1910.0,2090.0,1920.0,40356.0,0.0022442080225335477,0.0026104830878679796,0.002264556637274349,0.0023730825825586254
93,449.21,159680.0,1985.0,2172.0,1994.0,41158.0,0.002292878923986333,0.002661921441704301,0.002310640328582385,0.002421813564757673
94,450.89,162096.0,2032.0,2219.0,2038.0,41314.0,0.0023440101545369714,0.002707552186599485,0.002355674604763576,0.0024690789819666777
95,452.56,160640.0,2034.0,2212.0,2044.0,40448.0,0.0024031556246320034,0.002752337448233271,0.002422772581014097,0.0025260885512931237
96,454.23,161968.0,2069.0,2254.0,2080.0,40198.0,0.0024612762461335763,0.002821214355232665,0.0024826779715394678,0.002588389524301903
97,455.9,164768.0,2126.0,2311.0,2134.0,40362.0,0.0025221924284369443,0.002876013896528814,0.0025374928162463224,0.0026452330470706936
98,457.57,166880.0,2168.0,2360.0,2179.0,40356.0,0.002569809098338322,0.0029323710779992455,0.002590580878423062,0.0026975870182535436
99,459.24,169152.0,2221.0,2408.0,2234.0,40370.0,0.0026335084808829477,0.0029818857346500045,0.0026577272204496415,0.002757707145327531
100,460.91,173504.0,2301.0,2492.0,2312.0,40864.0,0.0026948077098241413,0.003041711622001918,0.0027147864691642225,0.002817101933663427
101,462.58,177136.0,2375.0,2570.0,2385.0,41190.0,0.0027596009421789647,0.003106507971398213,0.00277739104624149,0.0028811666532728895
102,464.24,179888.0,2438.0,2636.0,2449.0,41306.0,0.002823682324271265,0.0031705376113929555,0.002842952062444692,0.0029457239993696377
103,465.91,184848.0,2537.0,2737.0,2547.0,41872.0,0.0028973907354199017,0.003238348481591841,0.0029144386227284986,0.003016725946580081
104,467.57,191760.0,2665.0,2874.0,2674.0,42876.0,0.002970303324721961,0.0033137612854556285,0.002985093380447334,0.003089719330208308
105,469.24,199279.99,2802.0,3020.0,2815.0,44030.0,0.003038361298394285,0.0033830905390781372,0.003058918546691946,0.003160123461388123
106,470.9,207231.99,2951.0,3175.0,2964.0,45178.0,0.0031134343179084418,0.0034540593360830847,0.0031332027341417915,0.0032335654627111063
107,472.56,214767.99,3092.0,3329.0,3108.0,46252.0,0.003179557358874471,0.0035273049379960283,0.0032030339886885847,0.0033032987618530282
108,474.22,219711.99,3203.0,3441.0,3218.0,46702.0,0.0032543061275901145,0.0035956628982544044,0.0032758202097748386,0.0033752630785397857
109,475.88,222671.99,3284.0,3527.0,3297.0,46702.0,0.003325678030429854,0.003669573144131557,0.00334407571140978,0.0034464422953237304
110,477.54,225375.99,3364.0,3605.0,3374.0,46684.0,0.0033981389666409814,0.003735111666104623,0.0034121212363282696,0.0035151239563579583
