WMS_47_IRR_000,WMS_47_IRR_000,WMS_47_IRR_000,WMS_47_IRR_001,WMS_47_IRR_001,WMS_47_IRR_001,WMS_47_IRR_002,WMS_47_IRR_002,WMS_47_IRR_002,WMS_47_IRR_003,WMS_47_IRR_003,WMS_47_IRR_003,WMS_47_PANEL_000,WMS_47_PANEL_000,WMS_47_PANEL_000,WMS_47_PANEL_001,WMS_47_PANEL_001,WMS_47_PANEL_001,WMS_47_PANEL_002,WMS_47_PANEL_002,WMS_47_PANEL_002,WMS_47_PANEL_003,WMS_47_PANEL_003,WMS_47_PANEL_003,WMS_47_WATER_000,WMS_47_WATER_000,WMS_47_WATER_000,WMS_47_WATER_001,WMS_47_WATER_001,WMS_47_WATER_001,WMS_47_WATER_002,WMS_47_WATER_002,WMS_47_WATER_002,WMS_47_WATER_003,WMS_47_WATER_003,WMS_47_WATER_003
432.43,290791.39,269709.19,432.43,290791.39,251628.53,432.43,290791.39,254987.39,432.43,290791.39,265171.16,432.43,94526.97,50148.24,432.43,94526.97,25373.31,432.43,94526.97,8227.79,432.43,94526.97,78040.12,432.43,41360,773,432.43,41360,739,432.43,41360,739,432.43,41360,38512
434.11,301842.68,280025.28,434.11,301842.68,260890.92,434.11,301842.68,264633.07,434.11,301842.68,275188.74,434.11,98216.94,52177.75,434.11,98216.94,26424.02,434.11,98216.94,8544.15,434.11,98216.94,80515.66,434.11,43512,813,434.11,43512,778,434.11,43512,783,434.11,43512,40268
435.79,310138.33,287738.68,435.79,310138.33,268035.29,435.79,310138.33,271906.83,435.79,310138.33,282795.55,435.79,101771.44,54134.11,435.79,101771.44,27403.99,435.79,101771.44,8846.69,435.79,101771.44,82626.66,435.79,45992,860,435.79,45992,821,435.79,45992,826,435.79,45992,42236
437.47,312845.51,289867.01,437.47,312845.51,269929.78,437.47,312845.51,273951.02,437.47,312845.51,284899.6,437.47,103387.78,55029.25,437.47,103387.78,27907.27,437.47,103387.78,8990.7,437.47,103387.78,83274.28,437.47,47768,895,437.47,47768,858,437.47,47768,865,437.47,47768,43584
439.15,322347.8,298204.6,439.15,322347.8,277811.17,439.15,322347.8,281824.07,439.15,322347.8,293139.14,439.15,105134.24,55986.12,439.15,105134.24,28408.11,439.15,105134.24,9128.98,439.15,105134.24,83872.34,439.15,49904,938,439.15,49904,896,439.15,49904,901,439.15,49904,45172
440.83,334927.77,309880.44,440.83,334927.77,287980.08,440.83,334927.77,292475.76,440.83,334927.77,304421.41,440.83,109639.95,58254.77,440.83,109639.95,29626.11,440.83,109639.95,9514.06,440.83,109639.95,86569.71,440.83,53152,1005,440.83,53152,959,440.83,53152,962,440.83,53152,47700
442.51,341811.52,316286.44,442.51,341811.52,294006.59,442.51,341811.52,298406.39,442.51,341811.52,310607.26,442.51,113338.05,60168.18,442.51,113338.05,30609.75,442.51,113338.05,9826.66,442.51,113338.05,88726.29,442.51,56328,1067,442.51,56328,1018,442.51,56328,1020,442.51,56328,50160
444.19,345223.5,319399.94,444.19,345223.5,296789.16,444.19,345223.5,301214.33,444.19,345223.5,313641.16,444.19,115095.34,60967.32,444.19,115095.34,31092.95,444.19,115095.34,9967.64,444.19,115095.34,89307.04,444.19,58896,1118,444.19,58896,1066,444.19,58896,1075,444.19,58896,52052
445.86,351993.55,325199.83,445.86,351993.55,302140.64,445.86,351993.55,306734.7,445.86,351993.55,319509.13,445.86,116543.12,61621.69,445.86,116543.12,31463.08,445.86,116543.12,10072.63,445.86,116543.12,89556.76,445.86,61240,1165,445.86,61240,1115,445.86,61240,1120,445.86,61240,53700
447.54,357230.77,330179.24,447.54,357230.77,306661.21,447.54,357230.77,311295.31,447.54,357230.77,324270.77,447.54,119794.1,63180.18,447.54,119794.1,32307.13,447.54,119794.1,10331.66,447.54,119794.1,91177.75,447.54,64096,1223,447.54,64096,1167,447.54,64096,1177,447.54,64096,55700
449.21,359924.38,332570.35,449.21,359924.38,308799.08,449.21,359924.38,313519.21,449.21,359924.38,326655.97,449.21,121803.75,64070.64,449.21,121803.75,32823.92,449.21,121803.75,10477.7,449.21,121803.75,91829.56,449.21,66088,1264,449.21,66088,1209,449.21,66088,1215,449.21,66088,56992
450.89,357864,330427.19,450.89,357864,306998.65,450.89,357864,311430.31,450.89,357864,324612.4,450.89,122893.19,64513.23,450.89,122893.19,33081.97,450.89,122893.19,10544.68,450.89,122893.19,91785.67,450.89,67128,1290,450.89,67128,1232,450.89,67128,1240,450.89,67128,57428
452.56,355406.46,328184.56,452.56,355406.46,304287.9,452.56,355406.46,309078.5,452.56,355406.46,322294.93,452.56,121605.96,63816.12,452.56,121605.96,32725.31,452.56,121605.96,10403.88,452.56,121605.96,89967.94,452.56,66496,1281,452.56,66496,1226,452.56,66496,1236,452.56,66496,56436
454.23,358436.63,330486.18,454.23,358436.63,306392.89,454.23,358436.63,311228.32,454.23,358436.63,324504.78,454.23,122448.77,64126.28,454.23,122448.77,32952.2,454.23,122448.77,10448.26,454.23,122448.77,89560.58,454.23,66888,1293,454.23,66888,1232,454.23,66888,1244,454.23,66888,56228
455.9,365303.04,336832.04,455.9,365303.04,312060.04,455.9,365303.04,317160.15,455.9,365303.04,330807.18,455.9,124556.8,65137.69,455.9,124556.8,33500.6,455.9,124556.8,10603.19,455.9,124556.8,90145.78,455.9,68048,1317,455.9,68048,1263,455.9,68048,1269,455.9,68048,56636
457.57,366132.74,337253.88,457.57,366132.74,312270.05,457.57,366132.74,317417.05,457.57,366132.74,331133.12,457.57,125658.44,65707,457.57,125658.44,33817.49,457.57,125658.44,10678.27,457.57,125658.44,90076.01,457.57,68864,1342,457.57,68864,1283,457.57,68864,1291,457.57,68864,56872
459.24,368228.45,339088.46,459.24,368228.45,313570.4,459.24,368228.45,318811.2,459.24,368228.45,332750.11,459.24,126138.23,65913.23,459.24,126138.23,33939.76,459.24,126138.23,10695.27,459.24,126138.23,89452.66,459.24,69712,1361,459.24,69712,1303,459.24,69712,1312,459.24,69712,57116
460.91,372028.17,342516.71,460.91,372028.17,316896.87,460.91,372028.17,321896.52,460.91,372028.17,335895.54,460.91,127270.81,66526.04,460.91,127270.81,34279.58,460.91,127270.81,10779.36,460.91,127270.81,89353.73,460.91,71448,1403,460.91,71448,1345,460.91,71448,1353,460.91,71448,58020
462.58,371416.79,341935.05,462.58,371416.79,315906.13,462.58,371416.79,321297.84,462.58,371416.79,335534.06,462.58,127872.34,66870.21,462.58,127872.34,34435.81,462.58,127872.34,10820.54,462.58,127872.34,88974.21,462.58,72928,1441,462.58,72928,1380,462.58,72928,1389,462.58,72928,58732
464.24,369182.97,339656.62,464.24,369182.97,313808.12,464.24,369182.97,318988.18,464.24,369182.97,333207.44,464.24,126980.99,66412.12,464.24,126980.99,34217.65,464.24,126980.99,10734.82,464.24,126980.99,87422.55,464.24,74048,1471,464.24,74048,1410,464.24,74048,1419,464.24,74048,59148
465.91,369724.91,340072.41,465.91,369724.91,314044.66,465.91,369724.91,319230.07,465.91,369724.91,333502.54,465.91,126832.14,66343.66,465.91,126832.14,34195.19,465.91,126832.14,10719.4,465.91,126832.14,86428.77,465.91,75944,1517,465.91,75944,1454,465.91,75944,1467,465.91,75944,60164
467.57,371842.54,341660.2,467.57,371842.54,315378.65,467.57,371842.54,320620.33,467.57,371842.54,334955.72,467.57,127391.17,66628.23,467.57,127391.17,34347.14,467.57,127391.17,10768.21,467.57,127391.17,85888.25,467.57,78672,1578,467.57,78672,1521,467.57,78672,1530,467.57,78672,61744
469.24,372604.87,342342.54,469.24,372604.87,316004.86,469.24,372604.87,321206.2,469.24,372604.87,335699.02,469.24,128031.47,66955.64,469.24,128031.47,34528.65,469.24,128031.47,10833.29,469.24,128031.47,85415.06,469.24,81712,1652,469.24,81712,1587,469.24,81712,1602,469.24,81712,63552
470.9,375028.58,344150.34,470.9,375028.58,317578.56,470.9,375028.58,322824.2,470.9,375028.58,337438.68,470.9,129102.87,67520.2,470.9,129102.87,34831.33,470.9,129102.87,10945.47,470.9,129102.87,85185.23,470.9,84808,1730,470.9,84808,1657,470.9,84808,1669,470.9,84808,65264
472.56,375813.84,345018.23,472.56,375813.84,318072.08,472.56,375813.84,323398.64,472.56,375813.84,338102.65,472.56,130352.03,68131.25,472.56,130352.03,35155.15,472.56,130352.03,11082.11,472.56,130352.03,85074.94,472.56,87864,1804,472.56,87864,1731,472.56,87864,1741,472.56,87864,66944
474.22,374863.76,343888.36,474.22,374863.76,316773.92,474.22,374863.76,322324.04,474.22,374863.76,337065.88,474.22,130698.02,68286.36,474.22,130698.02,35256.67,474.22,130698.02,11146.15,474.22,130698.02,84405.15,474.22,89800,1853,474.22,89800,1781,474.22,89800,1798,474.22,89800,67752
475.88,372445.92,341959.33,475.88,372445.92,315056.86,475.88,372445.92,320303.49,475.88,372445.92,335071.78,475.88,130794.34,68247.3,475.88,130794.34,35253.68,475.88,130794.34,11193.17,475.88,130794.34,83639.13,475.88,90976,1892,475.88,90976,1820,475.88,90976,1831,475.88,90976,68024
477.54,373654.51,342670.84,477.54,373654.51,315517.09,477.54,373654.51,320917.72,477.54,373654.51,335850.13,477.54,131964.33,68788.74,477.54,131964.33,35545.28,477.54,131964.33,11334.44,477.54,131964.33,83681.31,477.54,92048,1929,477.54,92048,1853,477.54,92048,1871,477.54,92048,68364
479.2,370167.47,339244.5,479.2,370167.47,312257.17,479.2,370167.47,317749.79,479.2,370167.47,332562.54,479.2,132611.13,69048.74,479.2,132611.13,35714.38,479.2,132611.13,11428.04,479.2,132611.13,83658.54,479.2,91816,1936,479.2,91816,1862,479.2,91816,1876,479.2,91816,67884
480.86,362095.81,331987,480.86,362095.81,305389.42,480.86,362095.81,310875.72,480.86,362095.81,325425.38,480.86,131584.4,68461.29,480.86,131584.4,35437.69,480.86,131584.4,11377.63,480.86,131584.4,82566.1,480.86,89744,1906,480.86,89744,1833,480.86,89744,1849,480.86,89744,66092
482.52,351079.48,321796.86,482.52,351079.48,296124.42,482.52,351079.48,301294.57,482.52,351079.48,315401.03,482.52,128644.2,66869.57,482.52,128644.2,34624.76,482.52,128644.2,11145.89,482.52,128644.2,80178.79,482.52,86024,1840,482.52,86024,1774,482.52,86024,1787,482.52,86024,63004
484.17,341907.14,313191.48,484.17,341907.14,288110.72,484.17,341907.14,293131.41,484.17,341907.14,307103.03,484.17,124478.35,64661.09,484.17,124478.35,33500.26,484.17,124478.35,10802.87,484.17,124478.35,77047.64,484.17,81576,1758,484.17,81576,1693,484.17,81576,1709,484.17,81576,59384
485.83,342342.25,312990.72,485.83,342342.25,287792.71,485.83,342342.25,292938.45,485.83,342342.25,306829.67,485.83,120994.58,62811.2,485.83,120994.58,32598.52,485.83,120994.58,10507,485.83,120994.58,74320.79,485.83,77968,1696,485.83,77968,1633,485.83,77968,1646,485.83,77968,56440
487.49,357195.24,326766.81,487.49,357195.24,300124.4,487.49,357195.24,305499.62,487.49,357195.24,320012.72,487.49,124977.22,64831.86,487.49,124977.22,33672.76,487.49,124977.22,10855.01,487.49,124977.22,75994.23,487.49,79336,1733,487.49,79336,1673,487.49,79336,1685,487.49,79336,56948
489.14,365925.95,334505.94,489.14,365925.95,307306.52,489.14,365925.95,312652.61,489.14,365925.95,327612.29,489.14,128957.64,66856.71,489.14,128957.64,34770.51,489.14,128957.64,11195.39,489.14,128957.64,77802.36,489.14,81312,1781,489.14,81312,1725,489.14,81312,1735,489.14,81312,57956
490.79,368270.22,336473.75,490.79,368270.22,309059.79,490.79,368270.22,314444.68,490.79,368270.22,329550.33,490.79,130350.94,67540.71,490.79,130350.94,35139.38,490.79,130350.94,11309.75,490.79,130350.94,78040.66,490.79,82368,1820,490.79,82368,1758,490.79,82368,1771,490.79,82368,58344
492.45,374377.65,341863.01,492.45,374377.65,313573.43,492.45,374377.65,319359.94,492.45,374377.65,334698.76,492.45,131085.99,67887.48,492.45,131085.99,35357.06,492.45,131085.99,11366.81,492.45,131085.99,77789.74,492.45,84016,1867,492.45,84016,1804,492.45,84016,1820,492.45,84016,59104
494.1,376730.82,343930.65,494.1,376730.82,315348.29,494.1,376730.82,321158.99,494.1,376730.82,336751.41,494.1,133099.49,68907.32,494.1,133099.49,35901.29,494.1,133099.49,11532.32,494.1,133099.49,78278.52,494.1,86952,1945,494.1,86952,1882,494.1,86952,1892,494.1,86952,60740
495.75,374331.19,341513.47,495.75,374331.19,313271.93,495.75,374331.19,318959.46,495.75,374331.19,334496.67,495.75,132998.24,68857.69,495.75,132998.24,35915.15,495.75,132998.24,11513.11,495.75,132998.24,77563.18,495.75,89456,2014,495.75,89456,1946,495.75,89456,1967,495.75,89456,62064
497.4,367427.42,335138.59,497.4,367427.42,307227.92,497.4,367427.42,312847.94,497.4,367427.42,328066.21,497.4,131104.03,67837.1,497.4,131104.03,35404.97,497.4,131104.03,11332.53,497.4,131104.03,75829.36,497.4,91176,2068,497.4,91176,2004,497.4,91176,2013,497.4,91176,62848
499.05,362749.35,330738.48,499.05,362749.35,303028.18,499.05,362749.35,308708.18,499.05,362749.35,323841.33,499.05,129133.17,66831.8,499.05,129133.17,34909.97,499.05,129133.17,11153.36,499.05,129133.17,74013,499.05,93032,2130,499.05,93032,2060,499.05,93032,2077,499.05,93032,63604
500.7,361218.9,329383.46,500.7,361218.9,301537.22,500.7,361218.9,307169.04,500.7,361218.9,322324.12,500.7,127492.63,65998.67,500.7,127492.63,34473.42,500.7,127492.63,11005.36,500.7,127492.63,72374.34,500.7,95408,2203,500.7,95408,2134,500.7,95408,2151,500.7,95408,64672
502.35,363993.63,331559.68,502.35,363993.63,303661.94,502.35,363993.63,309313.31,502.35,363993.63,324509.64,502.35,128508.76,66522.83,502.35,128508.76,34777.03,502.35,128508.76,11078,502.35,128508.76,72161.54,502.35,99416,2314,502.35,99416,2240,502.35,99416,2259,502.35,99416,66704
503.99,364796.73,332418.54,503.99,364796.73,304156.53,503.99,364796.73,309797.91,503.99,364796.73,325251.97,503.99,129627.96,67103.87,503.99,129627.96,35084.17,503.99,129627.96,11158.96,503.99,129627.96,72119.35,503.99,103288,2421,503.99,103288,2343,503.99,103288,2359,503.99,103288,68728
505.64,363802.74,331310.73,505.64,363802.74,303091.16,505.64,363802.74,308817.65,505.64,363802.74,324201.99,505.64,130702.18,67601.97,505.64,130702.18,35382.74,505.64,130702.18,11236.65,505.64,130702.18,72136.82,505.64,106528,2517,505.64,106528,2439,505.64,106528,2459,505.64,106528,70404
507.29,360671.15,328416,507.29,360671.15,300223.67,507.29,360671.15,305982.25,507.29,360671.15,321173.61,507.29,129965.01,67208.03,507.29,129965.01,35196.33,507.29,129965.01,11162.54,507.29,129965.01,71235.39,507.29,107576,2562,507.29,107576,2477,507.29,107576,2500,507.29,107576,70632
508.93,358191.68,326003.7,508.93,358191.68,298149.4,508.93,358191.68,303793.65,508.93,358191.68,319013.92,508.93,130225.3,67307.98,508.93,130225.3,35277.42,508.93,130225.3,11168.03,508.93,130225.3,70826.96,508.93,108776,2603,508.93,108776,2527,508.93,108776,2544,508.93,108776,70964
510.58,353319.8,321796.46,510.58,353319.8,294182.98,510.58,353319.8,299628.88,510.58,353319.8,314709.81,510.58,129680.29,67003.94,510.58,129680.29,35138.63,510.58,129680.29,11110.16,510.58,129680.29,69987.21,510.58,108448,2616,510.58,108448,2538,510.58,108448,2557,510.58,108448,70288
512.22,343149.03,312349.55,512.22,343149.03,285448.3,512.22,343149.03,291032.24,512.22,343149.03,305676.92,512.22,127929.64,66071.15,512.22,127929.64,34673.32,512.22,127929.64,10948.07,512.22,127929.64,68576.49,512.22,106152,2578,512.22,106152,2504,512.22,106152,2522,512.22,106152,68356
513.86,331784.39,301809.43,513.86,331784.39,275741.17,513.86,331784.39,281192.77,513.86,331784.39,295469.94,513.86,124486.87,64274.49,513.86,124486.87,33749.87,513.86,124486.87,10638.37,513.86,124486.87,66197.42,513.86,101856,2494,513.86,101856,2423,513.86,101856,2441,513.86,101856,65152
515.51,322334.64,293290.93,515.51,322334.64,267751.25,515.51,322334.64,273043.41,515.51,322334.64,287041.47,515.51,120497.29,62179.78,515.51,120497.29,32659.24,515.51,120497.29,10281.04,515.51,120497.29,63612.56,515.51,96736,2393,515.51,96736,2324,515.51,96736,2343,515.51,96736,61456
517.15,326512.45,296568.33,517.15,326512.45,270786.18,517.15,326512.45,276089.94,517.15,326512.45,290325.37,517.15,117853.32,60811.26,517.15,117853.32,31974.49,517.15,117853.32,10038.53,517.15,117853.32,61751.11,517.15,92624,2314,517.15,92624,2250,517.15,92624,2270,517.15,92624,58516
518.79,339833.06,308755.11,518.79,339833.06,281688.43,518.79,339833.06,287292.96,518.79,339833.06,301969.7,518.79,122248.46,63078.77,518.79,122248.46,33182.3,518.79,122248.46,10405.93,518.79,122248.46,63467.68,518.79,94376,2378,518.79,94376,2314,518.79,94376,2334,518.79,94376,59164
520.43,348595.04,316520.64,520.43,348595.04,288859.8,520.43,348595.04,294471.87,520.43,348595.04,309538.85,520.43,126539.66,65256.99,520.43,126539.66,34367.26,520.43,126539.66,10758.3,520.43,126539.66,65191.09,520.43,96024,2441,520.43,96024,2374,520.43,96024,2392,520.43,96024,59808
522.07,351488.02,319363.59,522.07,351488.02,291153.97,522.07,351488.02,296930.23,522.07,351488.02,312320.78,522.07,128452.26,66229.99,522.07,128452.26,34898.49,522.07,128452.26,10908.5,522.07,128452.26,65722.62,522.07,96416,2478,522.07,96416,2409,522.07,96416,2427,522.07,96416,59704
523.71,350362.77,317965.95,523.71,350362.77,289916.92,523.71,350362.77,295630.61,523.71,350362.77,310982.55,523.71,129076.12,66520.12,523.71,129076.12,35079.96,523.71,129076.12,10947.69,523.71,129076.12,65552.26,523.71,96432,2503,523.71,96432,2432,523.71,96432,2452,523.71,96432,59356
525.34,349426.69,317194.3,525.34,349426.69,289057.94,525.34,349426.69,294857.48,525.34,349426.69,310169.78,525.34,127239.91,65573.06,525.34,127239.91,34606.01,525.34,127239.91,10779.36,525.34,127239.91,64190.47,525.34,95168,2493,525.34,95168,2426,525.34,95168,2448,525.34,95168,58240
526.98,360446.77,326894.84,526.98,360446.77,297655.12,526.98,360446.77,303650.58,526.98,360446.77,319480.89,526.98,127644.57,65790.04,526.98,127644.57,34745.82,526.98,127644.57,10804.84,526.98,127644.57,63923.98,526.98,96560,2554,526.98,96560,2490,526.98,96560,2510,526.98,96560,58796
528.62,367810.73,333750.07,528.62,367810.73,303914.55,528.62,367810.73,309844.59,528.62,367810.73,326096.61,528.62,132689.29,68362.35,528.62,132689.29,36151.44,528.62,132689.29,11219.76,528.62,132689.29,65885.17,528.62,102160,2729,528.62,102160,2661,528.62,102160,2681,528.62,102160,61788
530.25,364285.55,330171.01,530.25,364285.55,300641.17,530.25,364285.55,306742.08,530.25,364285.55,322788.55,530.25,133162.85,68568.79,530.25,133162.85,36286.37,530.25,133162.85,11250.75,530.25,133162.85,65704.65,530.25,105064,2837,530.25,105064,2765,530.25,105064,2780,530.25,105064,63212
531.89,363046.64,328951.83,531.89,363046.64,299381.94,531.89,363046.64,305467.8,531.89,363046.64,321497.97,531.89,131302.23,67597.21,531.89,131302.23,35799.15,531.89,131302.23,11084.69,531.89,131302.23,64410.54,531.89,106528,2904,531.89,106528,2831,531.89,106528,2848,531.89,106528,63800
533.52,365661.64,331259.64,533.52,365661.64,301451.38,533.52,365661.64,307423.24,533.52,365661.64,323637.44,533.52,132042.76,68004.46,533.52,132042.76,36024.42,533.52,132042.76,11143.9,533.52,132042.76,64374.18,533.52,110296,3034,533.52,110296,2962,533.52,110296,2983,533.52,110296,65740
535.16,363719.67,329522.95,535.16,363719.67,299947.42,535.16,363719.67,305756.9,535.16,363719.67,321964.03,535.16,133106.05,68519.54,535.16,133106.05,36333.55,535.16,133106.05,11223.64,535.16,133106.05,64474.78,535.16,114384,3180,535.16,114384,3099,535.16,114384,3126,535.16,114384,67864
536.79,356506.83,322867.45,536.79,356506.83,293661.9,536.79,356506.83,299509.44,536.79,356506.83,315461.64,536.79,131726.94,67810.73,536.79,131726.94,35996.06,536.79,131726.94,11103.3,536.79,131726.94,63485.9,536.79,116384,3265,536.79,116384,3191,536.79,116384,3214,536.79,116384,68724
538.42,349021.15,316049.69,538.42,349021.15,287309.35,538.42,349021.15,293279.94,538.42,349021.15,308841.1,538.42,129484.33,66636.87,538.42,129484.33,35395.41,538.42,129484.33,10911.52,538.42,129484.33,61999.71,538.42,117256,3326,538.42,117256,3248,538.42,117256,3273,538.42,117256,68828
540.05,347335.1,314236.55,540.05,347335.1,285624.89,540.05,347335.1,291556.2,540.05,347335.1,307060.58,540.05,127290.34,65526.86,540.05,127290.34,34840.35,540.05,127290.34,10724.18,540.05,127290.34,60525.63,540.05,117680,3376,540.05,117680,3295,540.05,117680,3323,540.05,117680,68608
541.68,349925.04,316575.75,541.68,349925.04,287834.72,541.68,349925.04,293549.57,541.68,349925.04,309223.74,541.68,128303.16,66045.26,541.68,128303.16,35123.31,541.68,128303.16,10804.65,541.68,128303.16,60528.17,541.68,120176,3481,541.68,120176,3399,541.68,120176,3423,541.68,120176,69572
543.31,350245.62,316974.69,543.31,350245.62,287967.72,543.31,350245.62,293823.16,543.31,350245.62,309602.83,543.31,129458.63,66617.47,543.31,129458.63,35464.89,543.31,129458.63,10899.55,543.31,129458.63,60632.21,543.31,122376,3579,543.31,122376,3494,543.31,122376,3521,543.31,122376,70380
544.94,347494.49,314482.37,544.94,347494.49,285686.46,544.94,347494.49,291577.21,544.94,347494.49,307156.3,544.94,129640.52,66709.13,544.94,129640.52,35534.65,544.94,129640.52,10909.55,544.94,129640.52,60306.38,544.94,122976,3629,544.94,122976,3544,544.94,122976,3573,544.94,122976,70280
546.57,345496.23,312611.75,546.57,345496.23,283703.31,546.57,345496.23,289682.31,546.57,345496.23,305272.54,546.57,128811.56,66267.92,546.57,128811.56,35328.05,546.57,128811.56,10827.74,546.57,128811.56,59503.49,546.57,122104,3631,546.57,122104,3552,546.57,122104,3577,546.57,122104,69308
548.2,345231.94,312156.73,548.2,345231.94,283437.47,548.2,345231.94,289325.52,548.2,345231.94,304961.89,548.2,128751.6,66228.13,548.2,128751.6,35322.62,548.2,128751.6,10815.81,548.2,128751.6,59058.98,548.2,121312,3642,548.2,121312,3562,548.2,121312,3589,548.2,121312,68468
549.83,343493.63,310612.39,549.83,343493.63,281826.15,549.83,343493.63,287756.29,549.83,343493.63,303438.58,549.83,129003.22,66358.87,549.83,129003.22,35415.56,549.83,129003.22,10825.42,549.83,129003.22,58756.88,549.83,120112,3636,549.83,120112,3557,549.83,120112,3585,549.83,120112,67376
551.45,342528.54,309636.93,551.45,342528.54,281056.95,551.45,342528.54,286939.25,551.45,342528.54,302538.13,551.45,128685.43,66176.65,551.45,128685.43,35330.5,551.45,128685.43,10787.99,551.45,128685.43,58208.66,551.45,117848,3604,551.45,117848,3525,551.45,117848,3553,551.45,117848,65688
553.08,342863.53,309773.32,553.08,342863.53,281078.4,553.08,342863.53,287074.82,553.08,342863.53,302646.68,553.08,128919.55,66284.75,553.08,128919.55,35416.12,553.08,128919.55,10798.14,553.08,128919.55,57920.62,553.08,115656,3574,553.08,115656,3495,553.08,115656,3518,553.08,115656,64060
554.7,339254.19,306610.85,554.7,339254.19,278155.82,554.7,339254.19,283910.77,554.7,339254.19,299449.13,554.7,128902.4,66286.31,554.7,128902.4,35438.14,554.7,128902.4,10787.27,554.7,128902.4,57537.93,554.7,113344,3538,554.7,113344,3462,554.7,113344,3489,554.7,113344,62436
556.33,332920.58,300892.7,556.33,332920.58,272774.62,556.33,332920.58,278671.93,556.33,332920.58,293952.78,556.33,126961.39,65270.64,556.33,126961.39,34923.96,556.33,126961.39,10620.56,556.33,126961.39,56303.11,556.33,109240,3449,556.33,109240,3375,556.33,109240,3399,556.33,109240,59856
557.95,331231.38,299114.78,557.95,331231.38,271136.92,557.95,331231.38,276947.7,557.95,331231.38,292161.7,557.95,124911.68,64203.08,557.95,124911.68,34370.68,557.95,124911.68,10438.05,557.95,124911.68,55008.52,557.95,105432,3364,557.95,105432,3294,557.95,105432,3319,557.95,105432,57444
559.58,335968.16,303450.77,559.58,335968.16,274901.38,559.58,335968.16,280702.05,559.58,335968.16,296305.02,559.58,125028.87,64265.03,559.58,125028.87,34433.62,559.58,125028.87,10441.34,559.58,125028.87,54687.46,559.58,104000,3349,559.58,104000,3280,559.58,104000,3306,559.58,104000,56332
561.2,338858.34,305771.74,561.2,338858.34,276918.32,561.2,338858.34,282946.38,561.2,338858.34,298524.52,561.2,126532.07,65043.59,561.2,126532.07,34862.39,561.2,126532.07,10560.63,561.2,126532.07,54945.96,561.2,104184,3387,561.2,104184,3323,561.2,104184,3347,561.2,104184,56100
562.82,338903.48,305954.06,562.82,338903.48,277046.88,562.82,338903.48,283042.32,562.82,338903.48,298718.77,562.82,126970.07,65261.23,562.82,126970.07,35009.79,562.82,126970.07,10589.41,562.82,126970.07,54758.3,562.82,104064,3419,562.82,104064,3349,562.82,104064,3372,562.82,104064,55716
564.44,337568.9,304326.04,564.44,337568.9,275682.39,564.44,337568.9,281701.95,564.44,337568.9,297359.58,564.44,126336.74,64955.32,564.44,126336.74,34857.15,564.44,126336.74,10532.73,564.44,126336.74,54116.99,564.44,103736,3434,564.44,103736,3367,564.44,103736,3395,564.44,103736,55204
566.06,337917.9,304718.48,566.06,337917.9,275836.32,566.06,337917.9,281709.8,566.06,337917.9,297523.04,566.06,125821.35,64696.23,566.06,125821.35,34730.39,566.06,125821.35,10478.56,566.06,125821.35,53450.94,566.06,104208,3477,566.06,104208,3410,566.06,104208,3436,566.06,104208,55052
567.68,334911.43,301915.72,567.68,334911.43,273312.83,567.68,334911.43,279175.43,567.68,334911.43,294798.02,567.68,125383.3,64482.45,567.68,125383.3,34623.63,567.68,125383.3,10436.43,567.68,125383.3,52728.05,567.68,105112,3532,567.68,105112,3462,567.68,105112,3491,567.68,105112,55020
569.3,332367.27,299567.65,569.3,332367.27,271074.4,569.3,332367.27,276999.7,569.3,332367.27,292509.1,569.3,123614.95,63598.02,569.3,123614.95,34172.94,569.3,123614.95,10285.54,569.3,123614.95,51530.91,569.3,105536,3567,569.3,105536,3503,569.3,105536,3526,569.3,105536,54732
570.92,337332.55,303908.89,570.92,337332.55,275002.79,570.92,337332.55,280910.38,570.92,337332.55,296674.47,570.92,123539.5,63589.22,570.92,123539.5,34164.3,570.92,123539.5,10270.11,570.92,123539.5,51037.1,570.92,108000,3667,570.92,108000,3598,570.92,108000,3624,570.92,108000,55604
572.53,338609.73,305199.16,572.53,338609.73,275922.5,572.53,338609.73,281861.13,572.53,338609.73,297718.03,572.53,125531.58,64606.3,572.53,125531.58,34730.06,572.53,125531.58,10434.21,572.53,125531.58,51384.57,572.53,112360,3832,572.53,112360,3761,572.53,112360,3787,572.53,112360,57336
574.15,334417.09,301371.21,574.15,334417.09,272403.59,574.15,334417.09,278401.03,574.15,334417.09,294144.3,574.15,124853.06,64268.61,574.15,124853.06,34547.35,574.15,124853.06,10365.87,574.15,124853.06,50682.22,574.15,114744,3925,574.15,114744,3852,574.15,114744,3875,574.15,114744,58108
575.77,332452.47,299422.95,575.77,332452.47,270591.36,575.77,332452.47,276553,575.77,332452.47,292236.92,575.77,123683.11,63649.69,575.77,123683.11,34228.94,575.77,123683.11,10266.05,575.77,123683.11,49833.25,575.77,116824,4001,575.77,116824,3923,575.77,116824,3954,575.77,116824,58796
577.38,331165.09,298088.26,577.38,331165.09,269404.67,577.38,331165.09,275300.11,577.38,331165.09,290917.36,577.38,123195.91,63403.86,577.38,123195.91,34109.15,577.38,123195.91,10214.41,577.38,123195.91,49346.97,577.38,119672,4091,577.38,119672,4016,577.38,119672,4044,577.38,119672,59924
