,Wavelength,Reference,Raw_water_000,Raw_water_001,Raw_water_002,SKY,water_000,water_001,water_002,Avg_Rrs
0,286.9,1064.0,5.0,3.0,5.0,248.0,1.1846871703832821e-05,-0.0005804967134878077,1.1846871703832821e-05,-0.000185600990026714
1,288.76,1304.0,27.0,27.0,24.0,864.0,0.0023489512061114883,0.0023489512061114883,0.0016239662659536214,0.0021072895593921993
2,290.62,1288.0,27.0,26.0,27.0,860.0,0.0023977038165800754,0.0021530401618270064,0.0023977038165800754,0.0023161492649957194
3,292.47,1328.0,28.0,30.0,26.0,876.0,0.0024868439240467357,0.0029614324591701584,0.002012255388923313,0.0024868439240467357
4,294.32,1336.0,27.0,26.0,28.0,892.0,0.0021605998292433285,0.0019247264854394717,0.002396473173047185,0.002160599829243328
5,296.16,1344.0,28.0,29.0,24.0,892.0,0.0023822084517790476,0.0026166777875840717,0.0014443311085589501,0.002147739115974023
6,298.0,1352.0,29.0,25.0,32.0,884.0,0.0026384875979914976,0.0017061598248496257,0.0033377334278479015,0.0025607936168963417
7,299.84,1336.0,26.0,30.0,28.0,896.0,0.0019058566179351627,0.00284934999315059,0.0023776033055428764,0.0023776033055428764
8,301.68,1368.0,27.0,27.0,27.0,900.0,0.0020732025481707416,0.0020732025481707416,0.0020732025481707416,0.0020732025481707416
9,303.51,1376.0,29.0,29.0,29.0,916.0,0.0024458968667139935,0.0024458968667139935,0.0024458968667139935,0.0024458968667139935
10,305.33,1360.0,30.0,29.0,29.0,920.0,0.002687846127157832,0.002456135254126984,0.002456135254126984,0.002533372211803933
11,307.16,1392.0,32.0,29.0,29.0,932.0,0.0030244927288946037,0.002345340170011085,0.002345340170011085,0.0025717243563055914
12,308.98,1416.0,31.0,29.0,30.0,936.0,0.0027328792007864262,0.002287784868410787,0.0025103320345986066,0.0025103320345986066
13,310.8,1416.0,30.0,28.0,29.0,964.0,0.0023857056215334273,0.0019406112891577876,0.0021631584553456072,0.0021631584553456072
14,312.61,1440.0,29.0,35.0,33.0,972.0,0.0020920917269429636,0.0034051200074511003,0.002967443913948388,0.0028215518827808175
15,314.42,1456.0,31.0,28.0,32.0,984.0,0.0024500241981349623,0.0018007244989825873,0.0026664574311857543,0.0023057353761011014
16,316.23,1448.0,31.0,30.0,34.0,1004.0,0.002376508644720803,0.0021588796479514987,0.0030293956350287165,0.0025215946425670064
17,318.04,1488.0,32.0,34.0,31.0,1040.0,0.002371922055111472,0.0027954795649528063,0.002160143300190805,0.002442514973418361
18,319.84,1528.0,33.0,30.0,31.0,1064.0,0.002417071955113407,0.0017983675297430807,0.002004602338199856,0.002073347274352115
19,321.64,1512.0,35.0,33.0,32.0,1096.0,0.0027260968109597493,0.0023092624361952616,0.002100845248813018,0.002378734831989343
20,323.43,1576.0,36.0,35.0,31.0,1140.0,0.0026393867973666094,0.0024394332521115634,0.0016396190710913786,0.0022394797068565173
21,325.23,1584.0,36.0,37.0,38.0,1176.0,0.0024828171122335675,0.0026817607910984364,0.0028807044699633057,0.0026817607910984364
22,327.02,1640.0,35.0,36.0,37.0,1228.0,0.002006051011976333,0.0021982014920506948,0.002390351972125056,0.0021982014920506943
23,328.81,1696.0,36.0,35.0,38.0,1300.0,0.001858058887511514,0.0016722529987603625,0.0022296706650138166,0.0019199941837618976
24,330.59,1720.0,41.0,39.0,33.0,1356.0,0.002542999888388781,0.0021765733915027896,0.001077293900844815,0.0019322890602454623
25,332.37,1784.0,45.0,39.0,44.0,1436.0,0.002875708574888672,0.001815865119769997,0.0026990679990355594,0.0024635472312314094
26,334.15,1816.0,40.0,37.0,44.0,1528.0,0.0016381040045810756,0.0011175201048201405,0.002332215870928989,0.0016959466601100684
27,335.93,1912.0,45.0,44.0,49.0,1620.0,0.0020766723432304422,0.0019118570778946927,0.0027359334045734393,0.0022414876085661913
28,337.71,2016.0,46.0,44.0,42.0,1744.0,0.0017381993427679136,0.0014255735616945477,0.0011129477806211818,0.0014255735616945477
29,339.48,2064.0,48.0,49.0,48.0,1876.0,0.001600062369735496,0.0017527400767713259,0.001600062369735496,0.0016509549387474394
30,341.25,2200.0,50.0,49.0,52.0,2004.0,0.0014209353319244418,0.001277695883141736,0.0017074142294898535,0.0014686818148520106
31,343.02,2288.0,53.0,52.0,50.0,2144.0,0.0013938300208470983,0.0012560997816329581,0.0009806393032046779,0.0012101897018949115
32,344.78,2400.0,58.0,54.0,56.0,2328.0,0.0015021043529013078,0.0009768930406980532,0.0012394986967996806,0.0012394986967996806
33,346.54,2560.0,60.0,58.0,59.0,2516.0,0.0011915731645611338,0.0009453803619658582,0.0010684767632634959,0.001068476763263496
34,348.3,2672.0,63.0,58.0,61.0,2684.0,0.0010991697821259728,0.0005094864226163308,0.000863296438322116,0.0008239842143548066
35,350.06,2856.0,67.0,63.0,68.0,2904.0,0.000984219517826267,0.000542865473957986,0.0010945580287933373,0.0008738810068591968
36,351.82,3008.0,69.0,67.0,70.0,3116.0,0.000699816136738911,0.0004902903472961233,0.0008045790314603049,0.0006648951718317797
37,353.57,3176.0,74.0,69.0,72.0,3340.0,0.0007143932206291123,0.00021828681741445117,0.0005159506593432479,0.0004828768991289371
38,355.32,3368.0,77.0,74.0,75.0,3600.0,0.00046782480303140254,0.00018712992121256103,0.00028069488181884153,0.000311883202020935
39,357.07,3584.0,83.0,76.0,79.0,3848.0,0.0005310730455983795,-8.440896088980947e-05,0.00017936904189084295,0.00020867770886647102
40,358.82,3800.0,87.0,84.0,85.0,4148.0,0.0003350295317843912,8.62452260039022e-05,0.00016917332793073186,0.0001968160285730084
41,360.57,4064.0,94.0,90.0,89.0,4500.0,0.0003101641607499535,0.0,-7.754104018748837e-05,7.754104018748837e-05
42,362.31,4312.0,99.0,95.0,94.0,4820.0,0.000190011513691344,-0.00010231389198764742,-0.00017539524340739527,-2.923254056789956e-05
43,364.05,4576.0,104.0,95.0,100.0,5160.0,5.509209568565588e-05,-0.000564693980777975,-0.00022036838274262452,-0.00024332342261164787
44,365.79,4856.0,110.0,106.0,107.0,5468.0,4.153236076730848e-05,-0.00021804489402836927,-0.00015315058032944984,-0.00010988770453017019
45,367.53,5056.0,112.0,107.0,110.0,5748.0,-0.0001844887837169665,-0.0004961252426983279,-0.0003091433673095111,-0.00032991913124160187
